nba_player_id,1_2_Court_Att.,1_2_Court_Md.,Corner_3s_3Ppct,Corner_3s_pct3PA,Dunks_#,Dunks_pctFGA,FGpct_by_Distance_0-3,FGpct_by_Distance_10-16,FGpct_by_Distance_16-3P,FGpct_by_Distance_2P,FGpct_by_Distance_3-10,FGpct_by_Distance_3P,pct_of_FGA_by_Distance_0-3,pct_of_FGA_by_Distance_10-16,pct_of_FGA_by_Distance_16-3P,pct_of_FGA_by_Distance_2P,pct_of_FGA_by_Distance_3-10,pct_of_FGA_by_Distance_3P,pct_of_FG_Ast'd_2P,pct_of_FG_Ast'd_3P
evansje01,0.0,0.0,,,1.0,1.0,1.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
evansje01,1.0,0.0,0.273,0.423,168.0,0.288,0.749,0.373,0.345,0.583,0.412,0.231,0.534,0.092,0.181,0.959,0.152,0.041,0.718,1.0
evansje01,0.0,0.0,0.273,0.423,55.0,0.288,0.749,0.373,0.345,0.583,0.412,0.231,0.534,0.092,0.181,0.959,0.152,0.041,0.718,1.0
evansje01,,,,,,,,,,,,,,,,,,,,
evansje01,1.0,0.0,0.5,0.4,155.0,0.288,0.747,0.379,0.336,0.577,0.415,0.2,0.535,0.098,0.191,0.983,0.159,0.017,0.71,1.0
evansje01,0.0,0.0,0.143,0.438,12.0,0.271,0.76,0.0,0.667,0.688,0.333,0.25,0.521,0.021,0.063,0.667,0.063,0.333,0.864,1.0
evansje01,0.0,0.0,,,1.0,1.0,1.0,,,1.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
evansma01,0.0,0.0,0.0,0.333,3.0,0.211,0.778,0.5,,0.563,0.2,0.0,0.474,0.105,0.0,0.842,0.263,0.158,0.556,
evansma01,,,,,,,,,,,,,,,,,,,,
evansma01,,,,,,,,,,,,,,,,,,,,
evansma01,0.0,0.0,0.345,0.671,48.0,0.158,0.588,0.4,0.342,0.474,0.426,0.329,0.351,0.107,0.196,0.78,0.126,0.22,0.529,0.889
evansma01,0.0,0.0,0.357,0.724,34.0,0.106,0.642,0.326,0.357,0.493,0.412,0.371,0.32,0.126,0.164,0.66,0.05,0.34,0.658,0.977
evansma01,0.0,0.0,0.413,0.564,39.0,0.076,0.531,0.373,0.4,0.455,0.419,0.361,0.327,0.138,0.175,0.755,0.114,0.245,0.57,0.875
evansma01,0.0,0.0,0.412,0.813,75.0,0.147,0.62,0.459,0.244,0.539,0.414,0.388,0.42,0.068,0.075,0.617,0.053,0.383,0.652,0.914
evansma01,0.0,0.0,0.25,0.571,3.0,0.143,0.5,0.5,0.0,0.381,0.333,0.143,0.357,0.143,0.143,0.75,0.107,0.25,0.375,1.0
evansma01,0.0,0.0,0.416,0.822,72.0,0.147,0.626,0.455,0.27,0.549,0.423,0.396,0.424,0.064,0.072,0.609,0.05,0.391,0.665,0.913
evansma01,1.0,0.0,0.449,0.476,36.0,0.083,0.563,0.5,0.323,0.47,0.346,0.395,0.261,0.041,0.129,0.485,0.054,0.515,0.482,0.939
evansma01,0.0,0.0,0.326,0.544,38.0,0.102,0.622,0.359,0.415,0.527,0.615,0.337,0.303,0.099,0.135,0.57,0.033,0.43,0.576,0.912
evansma01,1.0,0.0,0.354,0.593,25.0,0.073,0.573,0.561,0.363,0.475,0.269,0.329,0.259,0.097,0.189,0.606,0.061,0.394,0.607,0.964
evansma01,0.0,0.0,0.354,0.539,12.0,0.09,0.533,0.467,0.425,0.455,0.25,0.315,0.224,0.075,0.199,0.557,0.06,0.443,0.627,0.964
evansma01,1.0,0.0,0.353,0.654,13.0,0.058,0.6,0.615,0.3,0.49,0.286,0.346,0.291,0.117,0.179,0.65,0.063,0.35,0.592,0.963
evansma01,1.0,0.0,0.433,0.667,5.0,0.045,0.579,0.313,0.435,0.418,0.222,0.378,0.17,0.143,0.205,0.598,0.08,0.402,0.536,0.882
evansma01,3.0,0.0,0.388,0.618,303.0,0.104,0.592,0.409,0.36,0.487,0.393,0.363,0.318,0.097,0.149,0.637,0.072,0.363,0.583,0.925
evansma01,0.0,0.0,0.388,0.618,44.0,0.104,0.592,0.409,0.36,0.487,0.393,0.363,0.318,0.097,0.149,0.637,0.072,0.363,0.583,0.925
evansma01,,,,,,,,,,,,,,,,,,,,
evansma01,1.0,0.0,0.388,0.51,86.0,0.091,0.583,0.419,0.381,0.489,0.392,0.362,0.27,0.069,0.144,0.53,0.047,0.47,0.548,0.934
evansma01,0.0,0.0,0.405,0.564,42.0,0.079,0.529,0.38,0.384,0.451,0.415,0.35,0.328,0.139,0.174,0.754,0.114,0.246,0.562,0.878
evansma01,2.0,0.0,0.383,0.659,18.0,0.054,0.595,0.5,0.349,0.467,0.261,0.358,0.251,0.125,0.188,0.633,0.069,0.367,0.576,0.932
evansma01,0.0,0.0,0.357,0.724,34.0,0.106,0.642,0.326,0.357,0.493,0.412,0.371,0.32,0.126,0.164,0.66,0.05,0.34,0.658,0.977
evansma01,0.0,0.0,0.416,0.822,72.0,0.147,0.626,0.455,0.27,0.549,0.423,0.396,0.424,0.064,0.072,0.609,0.05,0.391,0.665,0.913
evansma01,0.0,0.0,0.345,0.671,48.0,0.158,0.588,0.4,0.342,0.474,0.426,0.329,0.351,0.107,0.196,0.78,0.126,0.22,0.529,0.889
evansma01,0.0,0.0,0.0,0.333,3.0,0.211,0.778,0.5,,0.563,0.2,0.0,0.474,0.105,0.0,0.842,0.263,0.158,0.556,
evansre01,0.0,0.0,,,9.0,0.079,0.58,0.583,0.333,0.471,0.143,,0.629,0.086,0.086,1.0,0.2,0.0,0.455,
evansre01,1.0,0.0,,0.0,11.0,0.073,0.518,0.111,0.182,0.414,0.179,0.0,0.691,0.055,0.067,0.982,0.17,0.018,0.567,
evansre01,0.0,0.0,,0.0,19.0,0.076,0.547,0.188,0.167,0.48,0.34,0.0,0.731,0.058,0.022,0.993,0.182,0.007,0.573,
evansre01,1.0,0.0,,0.0,9.0,0.037,0.548,0.286,0.471,0.491,0.397,0.0,0.627,0.052,0.063,0.996,0.254,0.004,0.481,
evansre01,1.0,0.0,,0.0,6.0,0.04,0.566,0.429,0.444,0.512,0.42,0.0,0.613,0.04,0.052,0.994,0.289,0.006,0.5,
evansre01,0.0,0.0,,,3.0,0.032,0.516,0.143,0.5,0.453,0.333,,0.653,0.074,0.084,1.0,0.189,0.0,0.442,
evansre01,0.0,0.0,,,9.0,0.051,0.589,0.6,0.273,0.544,0.387,,0.758,0.047,0.051,1.0,0.144,0.0,0.59,
evansre01,0.0,0.0,,0.0,29.0,0.09,0.494,0.273,0.125,0.438,0.328,1.0,0.725,0.032,0.046,0.997,0.194,0.003,0.656,0.0
evansre01,0.0,0.0,0.0,1.0,8.0,0.073,0.439,,0.0,0.446,0.519,0.0,0.831,0.0,0.011,0.994,0.152,0.006,0.506,
evansre01,0.0,0.0,,,0.0,0.0,0.615,,0.5,0.493,0.067,,0.754,0.0,0.029,1.0,0.217,0.0,0.559,
evansre01,0.0,0.0,,0.0,1.0,0.019,0.507,0.333,0.167,0.412,0.182,0.0,0.689,0.029,0.058,0.99,0.214,0.01,0.548,
evansre01,0.0,0.0,,,3.0,0.042,0.6,0.5,0.0,0.472,0.158,,0.694,0.028,0.014,1.0,0.264,0.0,0.441,
evansre01,0.0,0.0,,,7.0,0.031,0.544,0.222,0.4,0.479,0.338,,0.697,0.034,0.019,1.0,0.249,0.0,0.576,
evansre01,0.0,0.0,,,12.0,0.087,0.591,0.0,0.0,0.473,0.339,,0.587,0.013,0.027,1.0,0.373,0.0,0.606,
evansre01,0.0,0.0,,,6.0,0.102,0.487,0.0,0.0,0.39,0.222,,0.661,0.017,0.017,1.0,0.305,0.0,0.739,
evansre01,0.0,0.0,,,6.0,0.077,0.673,0.0,0.0,0.527,0.395,,0.538,0.011,0.033,1.0,0.418,0.0,0.542,
evansre01,0.0,0.0,0.0,0.5,7.0,0.073,0.592,0.0,1.0,0.43,0.226,0.0,0.555,0.036,0.007,0.985,0.387,0.015,0.603,
evansre01,2.0,0.0,0.0,0.182,124.0,0.061,0.539,0.301,0.266,0.467,0.306,0.091,0.694,0.039,0.04,0.995,0.222,0.005,0.561,0.0
evansre01,0.0,0.0,0.0,0.182,13.0,0.061,0.539,0.301,0.266,0.467,0.306,0.091,0.694,0.039,0.04,0.995,0.222,0.005,0.561,0.0
evansre01,,,,,,,,,,,,,,,,,,,,
evansre01,2.0,0.0,,0.0,45.0,0.068,0.55,0.318,0.289,0.471,0.301,0.0,0.676,0.058,0.05,0.992,0.207,0.008,0.531,
evansre01,0.0,0.0,0.0,0.5,37.0,0.084,0.474,0.273,0.111,0.441,0.383,0.5,0.761,0.021,0.034,0.996,0.179,0.004,0.604,0.0
evansre01,0.0,0.0,,,13.0,0.044,0.534,0.2,0.333,0.463,0.313,,0.691,0.031,0.019,1.0,0.259,0.0,0.601,
evansre01,0.0,0.0,,,12.0,0.045,0.569,0.412,0.368,0.516,0.367,,0.726,0.055,0.061,1.0,0.158,0.0,0.55,
evansre01,0.0,0.0,0.0,0.5,13.0,0.075,0.624,0.0,0.25,0.469,0.297,0.0,0.548,0.026,0.018,0.991,0.399,0.009,0.575,
evansre01,0.0,0.0,,0.0,1.0,0.012,0.553,0.333,0.25,0.444,0.135,0.0,0.715,0.017,0.047,0.994,0.215,0.006,0.553,
evansre01,0.0,0.0,,,3.0,0.042,0.6,0.5,0.0,0.472,0.158,,0.694,0.028,0.014,1.0,0.264,0.0,0.441,
evansty01,4.0,0.0,0.0,0.007,22.0,0.019,0.591,0.396,0.326,0.485,0.34,0.255,0.512,0.041,0.197,0.879,0.129,0.121,0.201,0.361
evansty01,1.0,1.0,0.571,0.047,10.0,0.011,0.624,0.368,0.328,0.432,0.304,0.291,0.308,0.061,0.215,0.841,0.257,0.159,0.221,0.674
evansty01,4.0,1.0,0.25,0.04,15.0,0.017,0.654,0.256,0.315,0.484,0.34,0.202,0.437,0.048,0.187,0.89,0.219,0.11,0.327,0.75
evansty01,5.0,1.0,0.346,0.195,13.0,0.018,0.641,0.313,0.339,0.508,0.331,0.338,0.469,0.021,0.146,0.826,0.19,0.174,0.352,0.822
evansty01,6.0,0.0,0.238,0.221,4.0,0.004,0.544,0.273,0.247,0.461,0.354,0.221,0.565,0.037,0.081,0.894,0.211,0.106,0.295,0.714
evansty01,6.0,0.0,0.34,0.22,7.0,0.006,0.558,0.333,0.391,0.482,0.28,0.304,0.537,0.023,0.11,0.805,0.135,0.195,0.252,0.696
evansty01,0.0,0.0,0.0,0.059,1.0,0.003,0.509,0.0,0.4,0.45,0.227,0.388,0.513,0.016,0.127,0.729,0.07,0.271,0.204,0.545
evansty01,1.0,0.0,0.333,0.051,2.0,0.005,0.514,0.333,0.3,0.429,0.316,0.356,0.395,0.024,0.108,0.681,0.154,0.319,0.204,0.548
evansty01,0.0,0.0,0.0,0.029,1.0,0.004,0.535,0.333,0.36,0.446,0.214,0.3,0.445,0.013,0.11,0.692,0.123,0.308,0.186,0.476
evansty01,1.0,0.0,0.5,0.083,1.0,0.007,0.467,0.333,0.2,0.4,0.414,0.438,0.315,0.042,0.105,0.664,0.203,0.336,0.237,0.619
evansty01,1.0,0.0,0.267,0.052,3.0,0.004,0.544,0.25,0.405,0.482,0.357,0.399,0.412,0.01,0.104,0.646,0.121,0.354,0.226,0.482
evansty01,0.0,0.0,0.261,0.106,1.0,0.003,0.492,0.4,0.31,0.405,0.253,0.356,0.388,0.015,0.132,0.673,0.138,0.327,0.3,0.688
evansty01,28.0,3.0,0.304,0.102,78.0,0.01,0.575,0.324,0.334,0.468,0.32,0.323,0.459,0.032,0.146,0.806,0.169,0.194,0.263,0.612
evansty01,4.0,0.0,0.304,0.102,11.0,0.01,0.575,0.324,0.334,0.468,0.32,0.323,0.459,0.032,0.146,0.806,0.169,0.194,0.263,0.612
evansty01,,,,,,,,,,,,,,,,,,,,
evansty01,15.0,3.0,0.381,0.074,61.0,0.016,0.618,0.341,0.324,0.474,0.33,0.29,0.43,0.044,0.186,0.854,0.195,0.146,0.268,0.648
evansty01,12.0,0.0,0.282,0.164,13.0,0.005,0.546,0.279,0.35,0.468,0.308,0.302,0.536,0.026,0.102,0.817,0.152,0.183,0.258,0.632
evansty01,0.0,0.0,0.261,0.106,1.0,0.003,0.492,0.4,0.31,0.405,0.253,0.356,0.388,0.015,0.132,0.673,0.138,0.327,0.3,0.688
evansty01,1.0,0.0,0.267,0.052,3.0,0.004,0.544,0.25,0.405,0.482,0.357,0.399,0.412,0.01,0.104,0.646,0.121,0.354,0.226,0.482
ewingpa02,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.2,0.4,,
ewingpa02,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.2,0.4,,
ewingpa02,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.2,0.4,,
eyengch01,,,,,,,,,,,,,,,,,,,,
eyengch01,1.0,0.0,0.235,0.374,26.0,0.088,0.64,0.286,0.467,0.488,0.311,0.275,0.291,0.069,0.196,0.703,0.147,0.297,0.638,0.92
eyengch01,0.0,0.0,0.0,0.333,2.0,0.12,0.5,0.0,0.0,0.227,0.5,0.333,0.32,0.12,0.36,0.88,0.08,0.12,0.4,1.0
eyengch01,0.0,0.0,,0.0,1.0,0.105,0.333,0.0,0.0,0.118,,0.5,0.316,0.158,0.421,0.895,0.0,0.105,0.5,1.0
eyengch01,0.0,0.0,0.0,1.0,1.0,0.167,1.0,,0.0,0.6,0.5,0.0,0.333,0.0,0.167,0.833,0.333,0.167,0.333,
eyengch01,1.0,0.0,0.229,0.372,28.0,0.091,0.629,0.25,0.406,0.464,0.319,0.277,0.293,0.073,0.208,0.716,0.142,0.284,0.627,0.923
eyengch01,2.0,0.0,0.229,0.372,45.0,0.091,0.629,0.25,0.406,0.464,0.319,0.277,0.293,0.073,0.208,0.716,0.142,0.284,0.627,0.923
eyengch01,,,,,,,,,,,,,,,,,,,,
eyengch01,1.0,0.0,0.235,0.366,27.0,0.089,0.621,0.25,0.412,0.461,0.311,0.28,0.292,0.074,0.209,0.714,0.138,0.286,0.636,0.923
eyengch01,0.0,0.0,0.0,1.0,1.0,0.167,1.0,,0.0,0.6,0.5,0.0,0.333,0.0,0.167,0.833,0.333,0.167,0.333,
farmajo01,2.0,0.0,0.4,0.219,3.0,0.01,0.57,0.412,0.444,0.503,0.389,0.328,0.293,0.058,0.122,0.534,0.061,0.466,0.57,0.8
farmajo01,3.0,0.0,0.373,0.244,11.0,0.019,0.617,0.462,0.475,0.546,0.433,0.371,0.277,0.062,0.127,0.513,0.048,0.487,0.475,0.807
farmajo01,1.0,0.0,0.292,0.164,9.0,0.027,0.522,0.343,0.313,0.421,0.286,0.336,0.33,0.085,0.163,0.646,0.068,0.354,0.42,0.816
farmajo01,1.0,0.0,0.419,0.188,10.0,0.021,0.59,0.304,0.415,0.483,0.458,0.376,0.26,0.089,0.159,0.555,0.047,0.445,0.486,0.756
farmajo01,1.0,0.0,0.365,0.207,4.0,0.009,0.601,0.267,0.327,0.421,0.263,0.359,0.22,0.046,0.151,0.533,0.117,0.467,0.199,0.615
farmajo01,0.0,0.0,0.571,0.168,4.0,0.013,0.628,0.278,0.379,0.484,0.464,0.44,0.248,0.057,0.21,0.603,0.089,0.397,0.37,0.836
farmajo01,,,,,,,,,,,,,,,,,,,,
farmajo01,0.0,0.0,0.5,0.188,2.0,0.005,0.455,0.267,0.438,0.397,0.303,0.438,0.212,0.082,0.176,0.56,0.091,0.44,0.259,0.643
farmajo01,0.0,0.0,0.35,0.206,0.0,0.0,0.588,0.375,0.387,0.426,0.2,0.361,0.108,0.051,0.196,0.386,0.032,0.614,0.269,0.714
farmajo01,0.0,0.0,0.364,0.244,0.0,0.0,0.55,0.333,0.563,0.473,0.3,0.356,0.2,0.09,0.16,0.55,0.1,0.45,0.192,0.438
farmajo01,0.0,0.0,0.0,0.222,0.0,0.0,0.0,,,0.0,0.0,0.444,0.167,0.0,0.0,0.25,0.083,0.75,,0.75
farmajo01,8.0,0.0,0.395,0.205,43.0,0.014,0.574,0.336,0.398,0.463,0.34,0.374,0.251,0.067,0.156,0.548,0.073,0.452,0.387,0.731
farmajo01,1.0,0.0,0.395,0.205,7.0,0.014,0.574,0.336,0.398,0.463,0.34,0.374,0.251,0.067,0.156,0.548,0.073,0.452,0.387,0.731
farmajo01,,,,,,,,,,,,,,,,,,,,
farmajo01,7.0,0.0,0.396,0.206,35.0,0.018,0.563,0.353,0.416,0.475,0.368,0.372,0.274,0.075,0.148,0.558,0.06,0.442,0.45,0.764
farmajo01,1.0,0.0,0.417,0.196,8.0,0.01,0.611,0.271,0.348,0.443,0.317,0.382,0.229,0.05,0.17,0.556,0.108,0.444,0.265,0.689
farmajo01,0.0,0.0,0.35,0.206,0.0,0.0,0.588,0.375,0.387,0.426,0.2,0.361,0.108,0.051,0.196,0.386,0.032,0.614,0.269,0.714
farmajo01,0.0,0.0,0.364,0.244,0.0,0.0,0.55,0.333,0.563,0.473,0.3,0.356,0.2,0.09,0.16,0.55,0.1,0.45,0.192,0.438
farmajo01,0.0,0.0,0.0,0.222,0.0,0.0,0.0,,,0.0,0.0,0.444,0.167,0.0,0.0,0.25,0.083,0.75,,0.75
favorde01,0.0,0.0,,,82.0,0.219,0.646,0.342,0.242,0.517,0.371,,0.577,0.091,0.079,1.0,0.252,0.0,0.619,
favorde01,0.0,0.0,,,59.0,0.243,0.627,0.348,0.118,0.511,0.386,,0.601,0.083,0.062,1.0,0.254,0.0,0.631,
favorde01,0.0,0.0,,,23.0,0.171,0.689,0.333,0.375,0.529,0.343,,0.529,0.107,0.114,1.0,0.25,0.0,0.595,
favorde01,0.0,0.0,,,68.0,0.164,0.658,0.235,0.269,0.499,0.352,,0.539,0.115,0.058,1.0,0.288,0.0,0.572,
favorde01,2.0,0.0,0.0,0.2,80.0,0.157,0.67,0.365,0.258,0.487,0.282,0.0,0.507,0.111,0.109,0.991,0.262,0.009,0.606,
favorde01,0.0,0.0,,0.0,77.0,0.114,0.696,0.37,0.263,0.523,0.388,0.0,0.479,0.181,0.076,0.999,0.262,0.001,0.628,
favorde01,0.0,0.0,0.5,0.333,105.0,0.117,0.739,0.401,0.341,0.527,0.327,0.167,0.442,0.204,0.134,0.993,0.214,0.007,0.68,1.0
favorde01,2.0,0.0,,0.0,85.0,0.107,0.714,0.391,0.331,0.518,0.453,0.0,0.38,0.249,0.157,0.995,0.21,0.005,0.646,
favorde01,0.0,0.0,0.333,0.3,52.0,0.144,0.607,0.432,0.337,0.491,0.476,0.3,0.391,0.177,0.206,0.976,0.201,0.024,0.795,1.0
favorde01,1.0,0.0,0.236,0.873,150.0,0.226,0.769,0.405,0.391,0.596,0.413,0.222,0.48,0.12,0.131,0.91,0.179,0.09,0.785,1.0
favorde01,0.0,0.0,0.213,0.782,146.0,0.258,0.744,0.426,0.375,0.64,0.444,0.218,0.586,0.076,0.052,0.874,0.16,0.126,0.754,1.0
favorde01,0.0,0.0,0.2,0.714,56.0,0.177,0.706,0.44,0.364,0.627,0.462,0.143,0.681,0.074,0.032,0.979,0.192,0.021,0.721,1.0
favorde01,0.0,0.0,0.0,1.0,26.0,0.128,0.729,0.469,0.308,0.643,0.619,0.0,0.547,0.132,0.053,0.992,0.259,0.008,0.781,
favorde01,0.0,0.0,0.071,0.875,11.0,0.071,0.673,0.537,0.406,0.554,0.433,0.125,0.302,0.225,0.176,0.912,0.165,0.088,0.761,1.0
favorde01,5.0,0.0,0.21,0.745,938.0,0.158,0.705,0.394,0.329,0.544,0.398,0.198,0.487,0.153,0.108,0.97,0.22,0.03,0.688,1.0
favorde01,1.0,0.0,0.21,0.745,97.0,0.158,0.705,0.394,0.329,0.544,0.398,0.198,0.487,0.153,0.108,0.97,0.22,0.03,0.688,1.0
favorde01,,,,,,,,,,,,,,,,,,,,
favorde01,5.0,0.0,0.226,0.734,812.0,0.156,0.71,0.388,0.33,0.541,0.394,0.207,0.476,0.159,0.113,0.97,0.222,0.03,0.687,1.0
favorde01,0.0,0.0,,,59.0,0.243,0.627,0.348,0.118,0.511,0.386,,0.601,0.083,0.062,1.0,0.254,0.0,0.631,
favorde01,0.0,0.0,0.2,0.714,56.0,0.177,0.706,0.44,0.364,0.627,0.462,0.143,0.681,0.074,0.032,0.979,0.192,0.021,0.721,1.0
favorde01,0.0,0.0,0.071,0.875,11.0,0.071,0.673,0.537,0.406,0.554,0.433,0.125,0.302,0.225,0.176,0.912,0.165,0.088,0.761,1.0
feltora01,8.0,1.0,0.371,0.129,10.0,0.015,0.44,0.267,0.39,0.405,0.37,0.358,0.36,0.051,0.221,0.693,0.061,0.307,0.234,0.753
feltora01,6.0,0.0,0.297,0.119,2.0,0.002,0.457,0.283,0.399,0.407,0.282,0.33,0.329,0.045,0.252,0.695,0.069,0.305,0.266,0.903
feltora01,4.0,0.0,0.286,0.175,1.0,0.002,0.497,0.429,0.389,0.447,0.5,0.28,0.339,0.063,0.333,0.799,0.064,0.201,0.185,0.696
feltora01,9.0,1.0,0.311,0.217,3.0,0.003,0.471,0.43,0.412,0.437,0.425,0.285,0.3,0.073,0.331,0.809,0.104,0.191,0.295,0.949
feltora01,4.0,1.0,0.333,0.25,6.0,0.008,0.584,0.422,0.352,0.475,0.459,0.385,0.364,0.076,0.275,0.816,0.1,0.184,0.29,0.867
feltora01,3.0,0.0,0.571,0.085,1.0,0.002,0.58,0.379,0.427,0.46,0.377,0.353,0.218,0.058,0.231,0.673,0.166,0.327,0.18,0.647
feltora01,2.0,0.0,0.591,0.082,1.0,0.002,0.585,0.388,0.453,0.471,0.381,0.328,0.213,0.061,0.223,0.665,0.167,0.335,0.183,0.557
feltora01,1.0,0.0,0.5,0.098,0.0,0.0,0.563,0.333,0.34,0.42,0.364,0.459,0.235,0.044,0.26,0.701,0.162,0.299,0.167,0.929
feltora01,4.0,0.0,0.5,0.069,0.0,0.0,0.543,0.306,0.395,0.453,0.441,0.305,0.269,0.056,0.252,0.684,0.106,0.316,0.196,0.726
feltora01,7.0,1.0,0.297,0.143,1.0,0.001,0.582,0.226,0.389,0.455,0.382,0.36,0.298,0.06,0.224,0.707,0.125,0.293,0.201,0.742
feltora01,2.0,0.0,0.444,0.185,0.0,0.0,0.55,0.429,0.378,0.431,0.3,0.318,0.245,0.081,0.222,0.679,0.132,0.321,0.303,0.774
feltora01,1.0,0.0,0.0,0.118,0.0,0.0,0.6,0.444,0.385,0.458,0.333,0.294,0.236,0.085,0.245,0.679,0.113,0.321,0.242,0.6
feltora01,2.0,0.0,0.263,0.178,0.0,0.0,0.635,0.38,0.368,0.463,0.4,0.282,0.217,0.073,0.199,0.688,0.198,0.312,0.207,0.733
feltora01,6.0,0.0,0.593,0.188,0.0,0.0,0.612,0.324,0.385,0.473,0.403,0.319,0.286,0.066,0.228,0.72,0.14,0.28,0.246,0.739
feltora01,10.0,0.0,0.462,0.17,0.0,0.0,0.538,0.373,0.402,0.444,0.443,0.352,0.168,0.092,0.212,0.583,0.111,0.417,0.077,0.728
feltora01,1.0,0.0,0.4,0.164,0.0,0.0,0.571,0.25,0.519,0.473,0.476,0.328,0.104,0.089,0.2,0.548,0.156,0.452,0.086,0.9
feltora01,67.0,4.0,0.375,0.151,24.0,0.003,0.528,0.362,0.394,0.445,0.397,0.329,0.287,0.065,0.254,0.718,0.112,0.282,0.228,0.769
feltora01,6.0,0.0,0.375,0.151,2.0,0.003,0.528,0.362,0.394,0.445,0.397,0.329,0.287,0.065,0.254,0.718,0.112,0.282,0.228,0.769
feltora01,,,,,,,,,,,,,,,,,,,,
feltora01,31.0,3.0,0.319,0.167,22.0,0.006,0.489,0.38,0.391,0.435,0.411,0.327,0.336,0.061,0.285,0.763,0.08,0.237,0.255,0.835
feltora01,11.0,1.0,0.421,0.132,2.0,0.001,0.575,0.344,0.408,0.454,0.361,0.337,0.254,0.066,0.223,0.685,0.141,0.315,0.22,0.683
feltora01,11.0,0.0,0.449,0.168,0.0,0.0,0.542,0.349,0.424,0.449,0.451,0.347,0.156,0.092,0.21,0.576,0.119,0.424,0.079,0.762
feltora01,3.0,0.0,0.238,0.17,0.0,0.0,0.63,0.39,0.37,0.462,0.395,0.283,0.22,0.075,0.206,0.687,0.187,0.313,0.212,0.714
feltora01,6.0,0.0,0.593,0.188,0.0,0.0,0.612,0.324,0.385,0.473,0.403,0.319,0.286,0.066,0.228,0.72,0.14,0.28,0.246,0.739
feltora01,4.0,0.0,0.5,0.069,0.0,0.0,0.543,0.306,0.395,0.453,0.441,0.305,0.269,0.056,0.252,0.684,0.106,0.316,0.196,0.726
feltora01,1.0,0.0,0.5,0.098,0.0,0.0,0.563,0.333,0.34,0.42,0.364,0.459,0.235,0.044,0.26,0.701,0.162,0.299,0.167,0.929
fernaru01,,,,,,,,,,,,,,,,,,,,
fernaru01,2.0,0.0,0.364,0.249,26.0,0.043,0.72,0.258,0.301,0.47,0.25,0.399,0.159,0.049,0.116,0.368,0.044,0.632,0.578,0.893
fernaru01,1.0,0.0,0.313,0.252,4.0,0.009,0.622,0.222,0.294,0.395,0.44,0.368,0.106,0.085,0.121,0.371,0.059,0.629,0.597,0.827
fernaru01,1.0,0.0,0.363,0.252,8.0,0.017,0.64,0.3,0.393,0.453,0.206,0.321,0.155,0.052,0.106,0.372,0.059,0.628,0.392,0.879
fernaru01,0.0,0.0,0.433,0.246,7.0,0.031,0.824,0.5,0.452,0.573,0.364,0.328,0.151,0.071,0.187,0.458,0.049,0.542,0.695,0.975
fernaru01,,,,,,,,,,,,,,,,,,,,
fernaru01,4.0,0.0,0.359,0.25,45.0,0.026,0.69,0.292,0.352,0.463,0.296,0.36,0.145,0.061,0.123,0.381,0.053,0.619,0.547,0.881
fernaru01,1.0,0.0,0.359,0.25,15.0,0.026,0.69,0.292,0.352,0.463,0.296,0.36,0.145,0.061,0.123,0.381,0.053,0.619,0.547,0.881
fernaru01,,,,,,,,,,,,,,,,,,,,
fernaru01,4.0,0.0,0.35,0.251,38.0,0.025,0.671,0.258,0.33,0.444,0.287,0.364,0.144,0.06,0.114,0.37,0.053,0.63,0.515,0.871
fernaru01,0.0,0.0,0.433,0.246,7.0,0.031,0.824,0.5,0.452,0.573,0.364,0.328,0.151,0.071,0.187,0.458,0.049,0.542,0.695,0.975
fesenky01,0.0,0.0,,,1.0,0.063,0.417,,,0.375,0.25,,0.75,0.0,0.0,1.0,0.25,0.0,,
fesenky01,0.0,0.0,,,11.0,0.333,0.731,0.0,0.5,0.583,0.143,,0.722,0.028,0.056,1.0,0.194,0.0,,
fesenky01,0.0,0.0,,,19.0,0.211,0.677,0.0,,0.553,0.333,0.0,0.653,0.021,0.0,0.989,0.316,0.011,,
fesenky01,0.0,0.0,,,11.0,0.12,0.6,0.0,0.222,0.444,0.366,0.0,0.45,0.04,0.09,0.99,0.41,0.01,,
fesenky01,0.0,0.0,,,0.0,0.0,0.333,,,0.4,0.5,,0.6,0.0,0.0,1.0,0.4,0.0,,
fesenky01,0.0,0.0,,,42.0,0.179,0.635,0.0,0.273,0.5,0.333,0.0,0.587,0.028,0.044,0.992,0.333,0.008,,
fesenky01,0.0,0.0,,,26.0,0.179,0.635,0.0,0.273,0.5,0.333,0.0,0.587,0.028,0.044,0.992,0.333,0.008,,
fesenky01,,,,,,,,,,,,,,,,,,,,
fesenky01,0.0,0.0,,,42.0,0.182,0.641,0.0,0.273,0.502,0.329,0.0,0.587,0.028,0.045,0.992,0.332,0.008,,
fesenky01,0.0,0.0,,,0.0,0.0,0.333,,,0.4,0.5,,0.6,0.0,0.0,1.0,0.4,0.0,,
