college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
earl-barron-1,https://www.sports-reference.com/cbb/players/earl-barron-1.html,64.0,156.0,0.41,1.0,10.0,0.1,22.0,,27.0,SR,CUSA,82.0,65.0,166.0,0.392,74.0,91.0,0.813,26.0,15.0,554.0,60.0,85.0,205.0,C,8.0,2002-03,29.0,142.0,Memphis,0.395
earl-barron-1,https://www.sports-reference.com/cbb/players/earl-barron-1.html,356.0,728.0,0.489,4.0,23.0,0.174,92.0,,132.0,Career,Career,336.0,360.0,751.0,0.479,278.0,406.0,0.685,128.0,63.0,2533.0,286.0,379.0,1002.0,,56.0,Career,164.0,622.0,Career,0.482
brandon-bass-1,https://www.sports-reference.com/cbb/players/brandon-bass-1.html,116.0,221.0,0.525,5.0,19.0,0.263,17.0,,56.0,FR,SEC,143.0,121.0,240.0,0.504,123.0,157.0,0.783,29.0,29.0,1013.0,71.0,59.0,370.0,F,21.0,2003-04,55.0,214.0,LSU,0.515
brandon-bass-1,https://www.sports-reference.com/cbb/players/brandon-bass-1.html,169.0,293.0,0.577,12.0,26.0,0.462,25.0,,48.0,SO,SEC,190.0,181.0,319.0,0.567,146.0,188.0,0.777,30.0,29.0,1007.0,82.0,73.0,520.0,F,24.0,2004-05,54.0,272.0,LSU,0.586
brandon-bass-1,https://www.sports-reference.com/cbb/players/brandon-bass-1.html,285.0,514.0,0.554,17.0,45.0,0.378,42.0,,104.0,Career,Career,333.0,302.0,559.0,0.54,269.0,345.0,0.78,59.0,58.0,2020.0,153.0,132.0,890.0,,45.0,Career,109.0,486.0,Career,0.555
shane-battier-1,https://www.sports-reference.com/cbb/players/shane-battier-1.html,92.0,154.0,0.597,4.0,24.0,0.167,40.0,,53.0,FR,ACC,141.0,96.0,178.0,0.539,79.0,108.0,0.731,36.0,20.0,886.0,89.0,67.0,275.0,F,51.0,1997-98,25.0,230.0,Duke,0.551
shane-battier-1,https://www.sports-reference.com/cbb/players/shane-battier-1.html,75.0,115.0,0.652,39.0,94.0,0.415,55.0,,43.0,SO,ACC,,114.0,209.0,0.545,71.0,98.0,0.724,37.0,27.0,881.0,,78.0,338.0,F,65.0,1998-99,32.0,180.0,Duke,0.639
shane-battier-1,https://www.sports-reference.com/cbb/players/shane-battier-1.html,111.0,205.0,0.541,79.0,178.0,0.444,72.0,AA-2,70.0,JR,ACC,,190.0,383.0,0.496,134.0,164.0,0.817,34.0,34.0,1206.0,,71.0,593.0,F,68.0,1999-00,44.0,192.0,Duke,0.599
shane-battier-1,https://www.sports-reference.com/cbb/players/shane-battier-1.html,127.0,237.0,0.536,124.0,296.0,0.419,72.0,"AP POY-1,WA-1,AA-1,NA-1",88.0,SR,ACC,191.0,251.0,533.0,0.471,152.0,191.0,0.796,39.0,39.0,1363.0,94.0,80.0,778.0,F,82.0,2000-01,60.0,285.0,Duke,0.587
shane-battier-1,https://www.sports-reference.com/cbb/players/shane-battier-1.html,405.0,711.0,0.57,246.0,592.0,0.416,239.0,,254.0,Career,Career,332.0,651.0,1303.0,0.5,436.0,561.0,0.777,146.0,120.0,4336.0,183.0,296.0,1984.0,,266.0,Career,161.0,887.0,Career,0.594
tony-battie-1,https://www.sports-reference.com/cbb/players/tony-battie-1.html,47.0,90.0,0.522,0.0,6.0,0.0,17.0,,23.0,FR,SWC,,47.0,96.0,0.49,18.0,27.0,0.667,29.0,,368.0,,50.0,112.0,C,8.0,1994-95,27.0,129.0,Texas Tech,0.49
tony-battie-1,https://www.sports-reference.com/cbb/players/tony-battie-1.html,110.0,207.0,0.531,4.0,14.0,0.286,32.0,,68.0,SO,SWC,,114.0,221.0,0.516,60.0,95.0,0.632,30.0,29.0,806.0,,88.0,292.0,C,22.0,1995-96,36.0,266.0,Texas Tech,0.525
tony-battie-1,https://www.sports-reference.com/cbb/players/tony-battie-1.html,200.0,340.0,0.588,6.0,16.0,0.375,23.0,,71.0,JR,Big 12,,206.0,356.0,0.579,107.0,163.0,0.656,28.0,28.0,978.0,,85.0,525.0,C,26.0,1996-97,77.0,329.0,Texas Tech,0.587
tony-battie-1,https://www.sports-reference.com/cbb/players/tony-battie-1.html,357.0,637.0,0.56,10.0,36.0,0.278,72.0,,162.0,Career,Career,,367.0,673.0,0.545,185.0,285.0,0.649,87.0,57.0,2152.0,,223.0,929.0,,56.0,Career,140.0,724.0,Career,0.553
jerryd-bayless-1,https://www.sports-reference.com/cbb/players/jerryd-bayless-1.html,114.0,233.0,0.489,59.0,145.0,0.407,121.0,,3.0,FR,Pac-10,69.0,173.0,378.0,0.458,187.0,223.0,0.839,30.0,30.0,1072.0,13.0,66.0,592.0,G,29.0,2007-08,89.0,82.0,Arizona,0.536
jerryd-bayless-1,https://www.sports-reference.com/cbb/players/jerryd-bayless-1.html,114.0,233.0,0.489,59.0,145.0,0.407,121.0,,3.0,Career,Career,69.0,173.0,378.0,0.458,187.0,223.0,0.839,30.0,30.0,1072.0,13.0,66.0,592.0,,29.0,Career,89.0,82.0,Career,0.536
michael-beasley-1,https://www.sports-reference.com/cbb/players/michael-beasley-1.html,271.0,482.0,0.562,36.0,95.0,0.379,38.0,AA-1,54.0,FR,Big 12,277.0,307.0,577.0,0.532,216.0,279.0,0.774,33.0,33.0,1041.0,131.0,85.0,866.0,F,42.0,2007-08,95.0,408.0,Kansas St.,0.563
michael-beasley-1,https://www.sports-reference.com/cbb/players/michael-beasley-1.html,271.0,482.0,0.562,36.0,95.0,0.379,38.0,,54.0,Career,Career,277.0,307.0,577.0,0.532,216.0,279.0,0.774,33.0,33.0,1041.0,131.0,85.0,866.0,,42.0,Career,95.0,408.0,Career,0.563
charlie-bell-1,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,75.0,160.0,0.469,19.0,56.0,0.339,40.0,,1.0,FR,Big Ten,,94.0,216.0,0.435,69.0,87.0,0.793,30.0,30.0,726.0,,53.0,276.0,G,17.0,1997-98,42.0,133.0,Michigan St.,0.479
charlie-bell-1,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,100.0,198.0,0.505,16.0,45.0,0.356,39.0,,3.0,SO,Big Ten,,116.0,243.0,0.477,49.0,65.0,0.754,38.0,34.0,861.0,,85.0,297.0,G,27.0,1998-99,43.0,146.0,Michigan St.,0.51
charlie-bell-1,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,121.0,240.0,0.504,38.0,111.0,0.342,123.0,,8.0,JR,Big Ten,133.0,159.0,351.0,0.453,93.0,116.0,0.802,39.0,38.0,1078.0,57.0,94.0,449.0,G,47.0,1999-00,76.0,190.0,Michigan St.,0.507
charlie-bell-1,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,98.0,221.0,0.443,52.0,152.0,0.342,169.0,,6.0,SR,Big Ten,123.0,150.0,373.0,0.402,94.0,122.0,0.77,33.0,33.0,1034.0,32.0,53.0,446.0,G,33.0,2000-01,92.0,155.0,Michigan St.,0.472
charlie-bell-1,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,394.0,819.0,0.481,125.0,364.0,0.343,371.0,,18.0,Career,Career,256.0,519.0,1183.0,0.439,305.0,390.0,0.782,140.0,135.0,3699.0,89.0,285.0,1468.0,,124.0,Career,253.0,624.0,Career,0.492
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,85.0,214.0,0.397,33.0,77.0,0.429,37.0,,7.0,FR,NAC,92.0,118.0,291.0,0.405,59.0,81.0,0.728,30.0,23.0,868.0,35.0,92.0,328.0,F,17.0,1994-95,67.0,127.0,Boston U.,0.462
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,118.0,248.0,0.476,37.0,112.0,0.33,52.0,,2.0,SO,NAC,,155.0,360.0,0.431,74.0,112.0,0.661,28.0,27.0,932.0,,77.0,421.0,F,34.0,1995-96,66.0,114.0,Boston U.,0.482
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,Did not play - transfer,,1996-97,,,Did not play - transfer,
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,126.0,252.0,0.5,39.0,121.0,0.322,65.0,,4.0,JR,TAAC,,165.0,373.0,0.442,112.0,146.0,0.767,29.0,,856.0,,,481.0,F,36.0,1997-98,64.0,118.0,FIU,0.495
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,119.0,228.0,0.522,48.0,138.0,0.348,79.0,,5.0,SR,Sun Belt,,167.0,366.0,0.456,102.0,137.0,0.745,29.0,,1011.0,,,484.0,F,37.0,1998-99,76.0,124.0,FIU,0.522
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,448.0,942.0,0.476,157.0,448.0,0.35,233.0,,18.0,Career,Career,92.0,605.0,1390.0,0.435,347.0,476.0,0.729,116.0,50.0,3667.0,35.0,169.0,1714.0,,124.0,Career,273.0,483.0,Career,0.492
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,203.0,462.0,0.439,70.0,189.0,0.37,89.0,,9.0,Boston University (2 Yrs),Boston University (2 Yrs),92.0,273.0,651.0,0.419,133.0,193.0,0.689,58.0,50.0,1800.0,35.0,169.0,749.0,,51.0,Boston University (2 Yrs),133.0,241.0,Boston University (2 Yrs),0.473
raja-bell-1,https://www.sports-reference.com/cbb/players/raja-bell-1.html,245.0,480.0,0.51,87.0,259.0,0.336,144.0,,9.0,Florida International (2 Yrs),Florida International (2 Yrs),,332.0,739.0,0.449,214.0,283.0,0.756,58.0,,1867.0,,,965.0,,73.0,Florida International (2 Yrs),140.0,242.0,Florida International (2 Yrs),0.508
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,84.0,169.0,0.497,67.0,170.0,0.394,178.0,,7.0,FR,Pac-10,,151.0,339.0,0.445,89.0,127.0,0.701,34.0,34.0,1110.0,,77.0,458.0,G,76.0,1996-97,100.0,109.0,Arizona,0.544
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,132.0,251.0,0.526,77.0,199.0,0.387,199.0,AA-1,7.0,SO,Pac-10,,209.0,450.0,0.464,108.0,143.0,0.755,35.0,35.0,1119.0,,57.0,603.0,G,84.0,1997-98,78.0,106.0,Arizona,0.55
mike-bibby-1,https://www.sports-reference.com/cbb/players/mike-bibby-1.html,216.0,420.0,0.514,144.0,369.0,0.39,377.0,,14.0,Career,Career,,360.0,789.0,0.456,197.0,270.0,0.73,69.0,69.0,2229.0,,134.0,1061.0,,160.0,Career,178.0,215.0,Career,0.548
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,100.0,224.0,0.446,45.0,127.0,0.354,143.0,,4.0,FR,Big 8,111.0,145.0,351.0,0.413,130.0,151.0,0.861,26.0,24.0,922.0,54.0,75.0,465.0,G,42.0,1995-96,118.0,165.0,Colorado,0.477
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,77.0,181.0,0.425,75.0,187.0,0.401,139.0,AA-2,4.0,SO,Big 12,,152.0,368.0,0.413,176.0,206.0,0.854,29.0,29.0,947.0,,53.0,555.0,G,62.0,1996-97,84.0,141.0,Colorado,0.515
chauncey-billups-1,https://www.sports-reference.com/cbb/players/chauncey-billups-1.html,177.0,405.0,0.437,120.0,314.0,0.382,282.0,,8.0,Career,Career,111.0,297.0,719.0,0.413,306.0,357.0,0.857,55.0,53.0,1869.0,54.0,128.0,1020.0,,104.0,Career,202.0,306.0,Career,0.497
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,168.0,313.0,0.537,0.0,0.0,,35.0,,41.0,FR,Big East,193.0,168.0,313.0,0.537,93.0,149.0,0.624,37.0,36.0,963.0,144.0,109.0,429.0,F,62.0,2007-08,71.0,337.0,Pitt,0.537
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,226.0,381.0,0.593,0.0,0.0,,42.0,AA-1,34.0,SO,Big East,237.0,226.0,381.0,0.593,98.0,162.0,0.605,35.0,35.0,955.0,195.0,95.0,550.0,F,54.0,2008-09,44.0,432.0,Pitt,0.593
dejuan-blair-1,https://www.sports-reference.com/cbb/players/dejuan-blair-1.html,394.0,694.0,0.568,0.0,0.0,,77.0,,75.0,Career,Career,430.0,394.0,694.0,0.568,191.0,311.0,0.614,72.0,71.0,1918.0,339.0,204.0,979.0,,116.0,Career,115.0,769.0,Career,0.568
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,49.0,109.0,0.45,37.0,102.0,0.363,217.0,,10.0,FR,ACC,89.0,86.0,211.0,0.408,35.0,51.0,0.686,35.0,33.0,1115.0,17.0,81.0,244.0,G,71.0,1999-00,127.0,106.0,Maryland,0.495
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,46.0,114.0,0.404,37.0,94.0,0.394,248.0,,7.0,SO,ACC,83.0,83.0,208.0,0.399,45.0,63.0,0.714,36.0,36.0,1036.0,25.0,83.0,248.0,G,57.0,2000-01,111.0,108.0,Maryland,0.488
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,47.0,110.0,0.427,44.0,128.0,0.344,286.0,,16.0,JR,ACC,117.0,91.0,238.0,0.382,61.0,74.0,0.824,36.0,36.0,1153.0,20.0,72.0,287.0,G,56.0,2001-02,116.0,137.0,Maryland,0.475
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,50.0,121.0,0.413,64.0,154.0,0.416,221.0,,5.0,SR,ACC,92.0,114.0,275.0,0.415,68.0,83.0,0.819,31.0,31.0,1009.0,22.0,54.0,360.0,G,50.0,2002-03,99.0,114.0,Maryland,0.531
steve-blake-1,https://www.sports-reference.com/cbb/players/steve-blake-1.html,192.0,454.0,0.423,182.0,478.0,0.381,972.0,,38.0,Career,Career,381.0,374.0,932.0,0.401,209.0,271.0,0.771,138.0,136.0,4313.0,84.0,290.0,1139.0,,234.0,Career,453.0,465.0,Career,0.499
eric-bledsoe-1,https://www.sports-reference.com/cbb/players/eric-bledsoe-1.html,95.0,184.0,0.516,49.0,128.0,0.383,107.0,,12.0,FR,SEC,95.0,144.0,312.0,0.462,82.0,123.0,0.667,37.0,35.0,1122.0,19.0,82.0,419.0,G,52.0,2009-10,112.0,114.0,Kentucky,0.54
eric-bledsoe-1,https://www.sports-reference.com/cbb/players/eric-bledsoe-1.html,95.0,184.0,0.516,49.0,128.0,0.383,107.0,,12.0,Career,Career,95.0,144.0,312.0,0.462,82.0,123.0,0.667,37.0,35.0,1122.0,19.0,82.0,419.0,,52.0,Career,112.0,114.0,Career,0.54
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,90.0,175.0,0.514,48.0,164.0,0.293,57.0,,1.0,FR,SEC,77.0,138.0,339.0,0.407,87.0,135.0,0.644,33.0,23.0,917.0,42.0,57.0,411.0,G,47.0,1999-00,80.0,119.0,Kentucky,0.478
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,136.0,239.0,0.569,74.0,205.0,0.361,80.0,,8.0,SO,SEC,93.0,210.0,444.0,0.473,83.0,119.0,0.697,34.0,34.0,1050.0,65.0,76.0,577.0,G,34.0,2000-01,89.0,158.0,Kentucky,0.556
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,77.0,162.0,0.475,52.0,165.0,0.315,79.0,,2.0,JR,SEC,84.0,129.0,327.0,0.394,61.0,91.0,0.67,32.0,30.0,878.0,53.0,71.0,371.0,G,31.0,2001-02,57.0,137.0,Kentucky,0.474
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,114.0,216.0,0.528,80.0,209.0,0.383,98.0,,4.0,SR,SEC,97.0,194.0,425.0,0.456,96.0,130.0,0.738,36.0,35.0,1068.0,41.0,60.0,564.0,G,42.0,2002-03,78.0,138.0,Kentucky,0.551
keith-bogans-1,https://www.sports-reference.com/cbb/players/keith-bogans-1.html,417.0,792.0,0.527,254.0,743.0,0.342,314.0,,15.0,Career,Career,351.0,671.0,1535.0,0.437,327.0,475.0,0.688,135.0,122.0,3913.0,201.0,264.0,1923.0,,154.0,Career,304.0,552.0,Career,0.52
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,164.0,280.0,0.586,4.0,11.0,0.364,73.0,,44.0,FR,MWC,220.0,168.0,291.0,0.577,71.0,111.0,0.64,33.0,33.0,1002.0,106.0,80.0,411.0,F,14.0,2003-04,87.0,326.0,Utah,0.584
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,272.0,428.0,0.636,9.0,25.0,0.36,82.0,"AP POY-1,WA-1,AA-1,NA-1",65.0,SO,MWC,297.0,281.0,453.0,0.62,144.0,208.0,0.692,35.0,35.0,1224.0,130.0,78.0,715.0,F,34.0,2004-05,96.0,427.0,Utah,0.63
andrew-bogut-1,https://www.sports-reference.com/cbb/players/andrew-bogut-1.html,436.0,708.0,0.616,13.0,36.0,0.361,155.0,,109.0,Career,Career,517.0,449.0,744.0,0.603,215.0,319.0,0.674,68.0,68.0,2226.0,236.0,158.0,1126.0,,48.0,Career,183.0,753.0,Career,0.612
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,50.0,94.0,0.532,16.0,56.0,0.286,15.0,,9.0,FR,SEC,64.0,66.0,150.0,0.44,26.0,30.0,0.867,36.0,0.0,485.0,51.0,65.0,174.0,F,11.0,1999-00,22.0,115.0,Florida,0.493
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,110.0,187.0,0.588,40.0,105.0,0.381,46.0,,13.0,SO,SEC,167.0,150.0,292.0,0.514,71.0,107.0,0.664,31.0,17.0,883.0,71.0,66.0,411.0,F,25.0,2000-01,51.0,238.0,Florida,0.582
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,136.0,231.0,0.589,46.0,124.0,0.371,48.0,,22.0,JR,SEC,148.0,182.0,355.0,0.513,74.0,93.0,0.796,31.0,31.0,876.0,76.0,59.0,484.0,F,23.0,2001-02,49.0,224.0,Florida,0.577
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,119.0,224.0,0.531,63.0,133.0,0.474,49.0,,20.0,SR,SEC,131.0,182.0,357.0,0.51,74.0,101.0,0.733,33.0,33.0,1037.0,70.0,70.0,501.0,F,35.0,2002-03,54.0,201.0,Florida,0.598
matt-bonner-1,https://www.sports-reference.com/cbb/players/matt-bonner-1.html,415.0,736.0,0.564,165.0,418.0,0.395,158.0,,64.0,Career,Career,510.0,580.0,1154.0,0.503,245.0,331.0,0.74,131.0,81.0,3281.0,268.0,260.0,1570.0,,94.0,Career,176.0,778.0,Career,0.574
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,159.0,264.0,0.602,0.0,0.0,,38.0,,78.0,FR,ACC,120.0,159.0,264.0,0.602,56.0,91.0,0.615,36.0,36.0,934.0,112.0,95.0,374.0,F,32.0,2006-07,71.0,232.0,Clemson,0.602
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,146.0,257.0,0.568,5.0,15.0,0.333,51.0,,63.0,SO,ACC,157.0,151.0,272.0,0.555,67.0,117.0,0.573,34.0,34.0,906.0,92.0,90.0,374.0,F,22.0,2007-08,68.0,249.0,Clemson,0.564
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,180.0,309.0,0.583,9.0,22.0,0.409,54.0,,63.0,JR,ACC,204.0,189.0,331.0,0.571,104.0,147.0,0.707,32.0,32.0,982.0,107.0,54.0,491.0,F,47.0,2008-09,59.0,311.0,Clemson,0.585
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,179.0,327.0,0.547,9.0,34.0,0.265,81.0,,45.0,SR,ACC,179.0,188.0,361.0,0.521,101.0,171.0,0.591,32.0,32.0,984.0,89.0,63.0,486.0,F,43.0,2009-10,62.0,268.0,Clemson,0.533
trevor-booker-1,https://www.sports-reference.com/cbb/players/trevor-booker-1.html,664.0,1157.0,0.574,23.0,71.0,0.324,224.0,,249.0,Career,Career,660.0,687.0,1228.0,0.559,328.0,526.0,0.624,134.0,134.0,3806.0,400.0,302.0,1725.0,,144.0,Career,260.0,1060.0,Career,0.569
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,164.0,267.0,0.614,0.0,0.0,,37.0,,23.0,FR,ACC,,164.0,267.0,0.614,115.0,155.0,0.742,34.0,30.0,807.0,,90.0,443.0,C,37.0,1999-00,54.0,213.0,Duke,0.614
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,160.0,265.0,0.604,0.0,0.0,,40.0,,28.0,SO,ACC,148.0,160.0,265.0,0.604,105.0,146.0,0.719,32.0,28.0,820.0,60.0,91.0,425.0,C,28.0,2000-01,38.0,208.0,Duke,0.604
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,230.0,345.0,0.667,0.0,1.0,0.0,38.0,,21.0,JR,ACC,184.0,230.0,346.0,0.665,178.0,236.0,0.754,35.0,35.0,993.0,119.0,107.0,638.0,C,31.0,2001-02,65.0,303.0,Duke,0.665
carlos-boozer-1,https://www.sports-reference.com/cbb/players/carlos-boozer-1.html,554.0,877.0,0.632,0.0,1.0,0.0,115.0,,72.0,Career,Career,332.0,554.0,878.0,0.631,398.0,537.0,0.741,101.0,93.0,2620.0,179.0,288.0,1506.0,,96.0,Career,157.0,724.0,Career,0.631
chris-bosh-1,https://www.sports-reference.com/cbb/players/chris-bosh-1.html,146.0,254.0,0.575,22.0,46.0,0.478,38.0,,67.0,FR,ACC,183.0,168.0,300.0,0.56,127.0,174.0,0.73,31.0,31.0,960.0,95.0,73.0,485.0,F,30.0,2002-03,72.0,278.0,Ga Tech,0.597
chris-bosh-1,https://www.sports-reference.com/cbb/players/chris-bosh-1.html,146.0,254.0,0.575,22.0,46.0,0.478,38.0,,67.0,Career,Career,183.0,168.0,300.0,0.56,127.0,174.0,0.73,31.0,31.0,960.0,95.0,73.0,485.0,,30.0,Career,72.0,278.0,Career,0.597
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,95.0,213.0,0.446,34.0,99.0,0.343,136.0,,4.0,FR,MAC,,129.0,312.0,0.413,83.0,118.0,0.703,30.0,30.0,976.0,,39.0,375.0,G,50.0,1994-95,70.0,73.0,Eastern Mich.,0.468
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,133.0,286.0,0.465,23.0,75.0,0.307,181.0,,2.0,SO,MAC,,156.0,361.0,0.432,144.0,179.0,0.804,31.0,31.0,1031.0,,47.0,479.0,G,58.0,1995-96,77.0,71.0,Eastern Mich.,0.464
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,169.0,362.0,0.467,39.0,130.0,0.3,147.0,,1.0,JR,MAC,,208.0,492.0,0.423,156.0,183.0,0.852,32.0,,1163.0,,58.0,611.0,G,60.0,1996-97,115.0,67.0,Eastern Mich.,0.462
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,181.0,354.0,0.511,85.0,209.0,0.407,160.0,,3.0,SR,MAC,,266.0,563.0,0.472,129.0,158.0,0.816,29.0,,1070.0,,,746.0,G,54.0,1997-98,,66.0,Eastern Mich.,0.548
earl-boykins-1,https://www.sports-reference.com/cbb/players/earl-boykins-1.html,578.0,1215.0,0.476,181.0,513.0,0.353,624.0,,10.0,Career,Career,,759.0,1728.0,0.439,512.0,638.0,0.803,122.0,61.0,4240.0,,144.0,2211.0,,222.0,Career,262.0,277.0,Career,0.492
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,116.0,241.0,0.481,21.0,75.0,0.28,41.0,,31.0,FR,Big 12,119.0,137.0,316.0,0.434,71.0,97.0,0.732,32.0,32.0,887.0,41.0,57.0,366.0,F,10.0,2007-08,54.0,160.0,Iowa St.,0.467
craig-brackins-1,https://www.sports-reference.com/cbb/players/craig-brackins-1.html,222.0,438.0,0.507,21.0,74.0,0.284,43.0,,30.0,SO,Big 12,248.0,243.0,512.0,0.475,138.0,198.0,0.697,32.0,31.0,1041.0,55.0,67.0,645.0,F,17.0,2008-09,74.0,303.0,Iowa St.,0.495
