nba_player_id,3PAr,ASTpct,Age,Awards,BLKpct,BPM,DBPM,DRBpct,DWS,FTr,G,GS,Lg,MP,OBPM,ORBpct,OWS,PER,Pos,STLpct,Season,TOVpct,TRBpct,TSpct,Team,USGpct,VORP,WS,WS_48
aldrila01,0.076,10.5,,,3.2,2.0,-0.2,18.6,16.6,0.278,376.0,373.0,SAS (6 Yrs),12090.0,2.2,9.0,26.3,21.6,,0.9,SAS (6 Yrs),7.7,13.9,0.563,SAS (6 Yrs),26.0,12.1,42.8,0.17
aldrila01,0.101,7.2,,,4.4,0.9,-0.3,18.6,1.2,0.221,52.0,17.0,BRK (2 Yrs),1180.0,1.2,7.1,2.2,19.5,,0.7,BRK (2 Yrs),8.4,13.0,0.604,BRK (2 Yrs),22.1,0.9,3.4,0.14
allenma01,0.02,5.5,23.0,,3.8,-1.1,0.3,16.6,0.3,0.196,12.0,2.0,NBA,161.0,-1.4,11.0,0.2,15.0,PF,1.0,2001-02,3.5,13.8,0.469,MIA,17.0,0.0,0.5,0.141
allenma01,0.005,4.4,24.0,,2.6,-4.4,-0.4,14.9,2.6,0.153,80.0,73.0,NBA,2318.0,-3.9,6.5,-1.7,9.9,PF,0.9,2002-03,13.2,10.6,0.455,MIA,19.7,-1.4,0.9,0.018
allenma01,0.0,4.7,25.0,,3.6,-3.8,-0.1,14.7,0.8,0.167,45.0,6.0,NBA,616.0,-3.7,7.9,-0.1,10.5,PF,1.1,2003-04,11.3,11.3,0.449,MIA,18.3,-0.3,0.7,0.051
allenma01,0.0,5.7,26.0,,3.2,-1.8,-0.7,13.3,0.5,0.158,36.0,1.0,NBA,519.0,-1.0,9.0,0.6,14.2,PF,0.9,2004-05,8.7,11.0,0.512,2TM,18.1,0.0,1.1,0.1
allenma01,0.0,7.0,26.0,,3.3,-1.6,-0.3,12.7,0.3,0.184,14.0,0.0,NBA,248.0,-1.3,11.8,0.3,13.6,PF,0.9,2004-05,11.8,12.2,0.505,MIA,17.5,0.0,0.6,0.113
allenma01,0.0,4.6,26.0,,3.1,-2.0,-1.2,13.8,0.2,0.139,22.0,1.0,NBA,271.0,-0.8,6.4,0.3,14.8,PF,1.0,2004-05,6.1,9.9,0.518,CHA,18.7,0.0,0.5,0.088
allenma01,0.004,4.9,27.0,,1.8,-2.7,0.3,15.7,1.0,0.154,54.0,20.0,NBA,701.0,-3.0,7.2,0.0,11.5,PF,1.0,2005-06,11.4,11.5,0.504,CHI,19.2,-0.1,1.0,0.068
allenma01,0.004,4.2,28.0,,2.0,-3.4,0.5,13.7,1.1,0.132,60.0,1.0,NBA,638.0,-3.9,7.6,-0.2,10.4,PF,1.4,2006-07,7.1,10.6,0.443,CHI,20.5,-0.2,1.0,0.073
allenma01,0.006,6.8,29.0,,2.2,-3.5,0.0,13.6,0.9,0.076,73.0,16.0,NBA,1096.0,-3.4,7.0,0.1,9.8,PF,0.9,2007-08,11.7,10.4,0.5,2TM,16.1,-0.4,1.0,0.045
allenma01,0.008,6.8,29.0,,2.1,-3.6,-0.3,13.1,0.5,0.05,48.0,12.0,NBA,763.0,-3.3,6.4,-0.2,10.1,PF,1.0,2007-08,10.7,9.7,0.489,NJN,17.9,-0.3,0.4,0.023
allenma01,0.0,6.7,29.0,,2.2,-3.3,0.5,14.8,0.4,0.182,25.0,4.0,NBA,333.0,-3.8,8.6,0.3,9.1,PF,0.6,2007-08,15.4,11.8,0.54,DAL,11.8,-0.1,0.7,0.096
allenma01,0.006,9.5,30.0,,1.7,-4.5,-0.2,14.5,0.5,0.124,49.0,3.0,NBA,579.0,-4.2,6.8,-0.2,7.3,PF,0.6,2008-09,10.0,10.5,0.435,MIL,15.4,-0.4,0.3,0.024
allenma01,0.052,5.1,31.0,,0.8,-5.7,-1.0,11.5,0.3,0.112,51.0,3.0,NBA,456.0,-4.7,9.2,-0.3,5.9,PF,1.2,2009-10,15.3,10.4,0.431,DEN,14.0,-0.4,0.1,0.009
allenma01,0.0,3.3,32.0,,1.7,-5.4,0.5,12.8,0.2,0.065,18.0,0.0,NBA,178.0,-5.8,8.1,-0.1,3.3,PF,0.3,2010-11,8.6,10.5,0.361,ORL,9.1,-0.2,0.2,0.046
allenma01,0.007,5.3,,,2.4,-3.8,-0.2,14.3,8.2,0.137,478.0,125.0,10 Yrs,7262.0,-3.6,7.4,-1.6,9.9,,0.9,10 Yrs,11.3,10.8,0.465,10 Yrs,17.9,-3.3,6.6,0.044
allenma01,0.007,5.3,,,2.4,-3.8,-0.2,14.3,1.4,0.137,82.0,21.0,82 Game Avg,1246.0,-3.6,7.4,-0.3,9.9,,0.9,82 Game Avg,11.3,10.8,0.465,82 Game Avg,17.9,-0.6,1.1,0.044
allenma01,0.004,4.7,,,2.9,-3.9,-0.3,14.8,3.9,0.16,151.0,81.0,MIA (4 Yrs),3343.0,-3.6,7.3,-1.4,10.5,,0.9,MIA (4 Yrs),12.3,11.0,0.458,MIA (4 Yrs),19.2,-1.6,2.6,0.037
allenma01,0.004,4.6,,,1.9,-3.0,0.4,14.7,2.1,0.143,114.0,21.0,CHI (2 Yrs),1339.0,-3.4,7.4,-0.1,11.0,,1.2,CHI (2 Yrs),9.3,11.1,0.473,CHI (2 Yrs),19.8,-0.3,2.0,0.07
allenma01,0.052,5.1,,,0.8,-5.7,-1.0,11.5,0.3,0.112,51.0,3.0,DEN (1 Yr),456.0,-4.7,9.2,-0.3,5.9,,1.2,DEN (1 Yr),15.3,10.4,0.431,DEN (1 Yr),14.0,-0.4,0.1,0.009
allenma01,0.006,9.5,,,1.7,-4.5,-0.2,14.5,0.5,0.124,49.0,3.0,MIL (1 Yr),579.0,-4.2,6.8,-0.2,7.3,,0.6,MIL (1 Yr),10.0,10.5,0.435,MIL (1 Yr),15.4,-0.4,0.3,0.024
allenma01,0.008,6.8,,,2.1,-3.6,-0.3,13.1,0.5,0.05,48.0,12.0,NJN (1 Yr),763.0,-3.3,6.4,-0.2,10.1,,1.0,NJN (1 Yr),10.7,9.7,0.489,NJN (1 Yr),17.9,-0.3,0.4,0.023
allenma01,0.0,6.7,,,2.2,-3.3,0.5,14.8,0.4,0.182,25.0,4.0,DAL (1 Yr),333.0,-3.8,8.6,0.3,9.1,,0.6,DAL (1 Yr),15.4,11.8,0.54,DAL (1 Yr),11.8,-0.1,0.7,0.096
allenma01,0.0,4.6,,,3.1,-2.0,-1.2,13.8,0.2,0.139,22.0,1.0,CHA (1 Yr),271.0,-0.8,6.4,0.3,14.8,,1.0,CHA (1 Yr),6.1,9.9,0.518,CHA (1 Yr),18.7,0.0,0.5,0.088
allenma01,0.0,3.3,,,1.7,-5.4,0.5,12.8,0.2,0.065,18.0,0.0,ORL (1 Yr),178.0,-5.8,8.1,-0.1,3.3,,0.3,ORL (1 Yr),8.6,10.5,0.361,ORL (1 Yr),9.1,-0.2,0.2,0.046
allenra02,0.328,13.9,21.0,,0.3,-0.1,-0.9,11.0,1.5,0.274,82.0,81.0,NBA,2532.0,0.8,4.7,3.3,14.6,SG,1.6,1996-97,12.8,7.9,0.541,MIL,21.4,1.2,4.9,0.092
allenra02,0.28,19.3,22.0,,0.3,1.0,-0.9,10.4,2.3,0.297,82.0,82.0,NBA,3287.0,1.9,4.7,4.7,16.2,SG,1.8,1997-98,15.0,7.5,0.539,MIL,24.3,2.5,7.0,0.102
allenra02,0.309,18.8,23.0,,0.3,2.4,-1.0,10.7,1.1,0.29,50.0,50.0,NBA,1719.0,3.5,4.1,4.2,18.9,SG,1.7,1998-99,13.9,7.4,0.564,MIL,24.5,1.9,5.2,0.146
allenra02,0.288,17.0,24.0,AS,0.5,3.6,-1.1,10.5,1.0,0.282,82.0,82.0,NBA,3070.0,4.7,3.2,9.0,20.6,SG,1.9,1999-00,10.3,6.8,0.57,MIL,25.6,4.3,10.1,0.157
allenra02,0.357,20.4,25.0,"MVP-11,AS,NBA3",0.5,5.5,-0.3,11.8,2.2,0.299,82.0,82.0,NBA,3129.0,5.7,3.7,11.5,22.9,SG,2.1,2000-01,12.1,7.8,0.61,MIL,24.4,5.9,13.7,0.211
allenra02,0.46,19.4,26.0,AS,0.5,4.9,-1.1,10.1,1.3,0.213,69.0,67.0,NBA,2525.0,6.0,3.9,7.6,21.6,SG,1.9,2001-02,11.2,7.1,0.598,MIL,26.2,4.4,8.9,0.169
allenra02,0.391,21.6,27.0,,0.4,3.6,-1.0,11.8,1.5,0.253,76.0,75.0,NBA,2880.0,4.7,3.8,7.6,21.3,SG,1.9,2002-03,11.6,7.8,0.565,2TM,27.8,4.1,9.1,0.152
allenra02,0.387,17.5,27.0,,0.5,1.6,-1.9,12.1,0.5,0.243,47.0,46.0,NBA,1683.0,3.4,3.1,3.8,19.9,SG,1.8,2002-03,11.6,7.6,0.564,MIL,27.8,1.5,4.3,0.123
allenra02,0.396,27.3,27.0,,0.2,6.6,0.2,11.4,1.0,0.268,29.0,29.0,NBA,1197.0,6.4,4.7,3.8,23.3,SG,2.1,2002-03,11.5,8.0,0.567,SEA,27.7,2.6,4.8,0.193
allenra02,0.372,23.3,28.0,AS,0.4,4.0,-1.5,11.8,0.4,0.266,56.0,56.0,NBA,2152.0,5.5,3.8,6.5,21.7,SG,1.8,2003-04,12.1,7.8,0.566,SEA,27.8,3.2,6.9,0.153
allenra02,0.372,18.1,29.0,"MVP-9,AS,NBA2",0.1,4.1,-1.2,10.7,1.0,0.286,78.0,78.0,NBA,3064.0,5.3,3.2,9.7,20.9,SG,1.5,2004-05,9.2,6.9,0.555,SEA,28.0,4.8,10.7,0.168
allenra02,0.435,17.2,30.0,AS,0.4,4.4,-2.0,10.6,-0.3,0.239,78.0,78.0,NBA,3022.0,6.4,2.8,9.8,22.2,SG,1.8,2005-06,10.2,6.6,0.59,SEA,27.4,4.9,9.5,0.15
allenra02,0.384,19.0,31.0,AS,0.4,3.7,-1.3,10.4,0.9,0.268,55.0,55.0,NBA,2219.0,5.0,3.1,5.4,21.6,SG,1.9,2006-07,10.7,6.7,0.564,SEA,29.5,3.2,6.3,0.136
allenra02,0.458,14.6,32.0,AS,0.5,3.0,0.2,8.3,4.1,0.24,73.0,73.0,NBA,2624.0,2.9,3.6,5.6,16.4,SG,1.3,2007-08,10.4,6.1,0.584,BOS,21.6,3.3,9.7,0.177
allenra02,0.467,12.6,33.0,AS,0.4,4.0,0.3,8.6,3.7,0.239,79.0,79.0,NBA,2876.0,3.7,2.9,7.4,17.3,SG,1.3,2008-09,10.4,5.9,0.624,BOS,20.8,4.3,11.1,0.186
allenra02,0.41,12.3,34.0,,0.7,1.2,-0.3,8.8,2.9,0.26,80.0,80.0,NBA,2819.0,1.5,2.0,5.1,15.2,SG,1.2,2009-10,10.6,5.5,0.601,BOS,20.2,2.3,7.9,0.135
allenra02,0.387,12.7,35.0,AS,0.4,2.9,0.6,9.0,4.2,0.224,80.0,80.0,NBA,2890.0,2.3,2.3,5.8,16.4,SG,1.4,2010-11,9.8,5.8,0.615,BOS,19.8,3.6,10.0,0.166
allenra02,0.475,11.8,36.0,,0.4,2.2,0.7,9.2,2.2,0.215,46.0,42.0,NBA,1565.0,1.5,1.1,2.5,14.8,SG,1.7,2011-12,11.2,5.3,0.607,BOS,18.6,1.6,4.7,0.145
allenra02,0.51,10.2,37.0,,0.6,0.3,-0.8,10.1,1.9,0.243,79.0,0.0,NBA,2035.0,1.1,2.6,3.4,14.7,SG,1.7,2012-13,12.5,6.6,0.599,MIA,19.3,1.2,5.4,0.126
allenra02,0.569,11.1,38.0,,0.4,-0.4,-0.9,11.4,1.5,0.214,73.0,9.0,NBA,1936.0,0.5,1.6,2.5,12.8,SG,1.5,2013-14,12.4,6.7,0.59,MIA,16.8,0.8,4.1,0.101
allenra02,0.392,16.5,,,0.4,2.9,-0.7,10.3,33.4,0.26,1300.0,1149.0,18 Yrs,46344.0,3.6,3.2,111.7,18.6,,1.7,18 Yrs,11.4,6.8,0.58,18 Yrs,23.8,57.6,145.1,0.15
allenra02,0.392,16.5,,,0.4,2.9,-0.7,10.3,2.1,0.26,82.0,72.0,82 Game Avg,2923.0,3.6,3.2,7.0,18.6,,1.7,82 Game Avg,11.4,6.8,0.58,82 Game Avg,23.8,3.6,9.2,0.15
allenra02,0.342,18.1,,,0.4,2.8,-1.0,10.9,9.9,0.273,494.0,490.0,MIL (7 Yrs),17945.0,3.8,3.9,44.2,19.3,,1.8,MIL (7 Yrs),12.4,7.4,0.571,MIL (7 Yrs),24.7,21.8,54.1,0.145
allenra02,0.436,12.9,,,0.5,2.7,0.3,8.7,17.1,0.238,358.0,354.0,BOS (5 Yrs),12774.0,2.4,2.5,26.4,16.1,,1.3,BOS (5 Yrs),10.4,5.8,0.606,BOS (5 Yrs),20.3,15.2,43.4,0.163
allenra02,0.393,19.9,,,0.3,4.3,-1.3,10.9,3.0,0.265,296.0,296.0,SEA (5 Yrs),11654.0,5.7,3.3,35.2,21.8,,1.8,SEA (5 Yrs),10.5,7.1,0.569,SEA (5 Yrs),28.0,18.6,38.2,0.157
allenra02,0.537,10.6,,,0.5,0.0,-0.8,10.7,3.4,0.229,152.0,9.0,MIA (2 Yrs),3971.0,0.8,2.1,6.0,13.8,,1.6,MIA (2 Yrs),12.5,6.6,0.595,MIA (2 Yrs),18.1,2.0,9.4,0.114
allento01,0.08,8.2,23.0,,1.4,0.1,0.8,12.3,1.6,0.393,77.0,34.0,NBA,1262.0,-0.7,8.0,1.2,14.7,SG,3.1,2004-05,14.5,10.2,0.542,BOS,18.9,0.7,2.7,0.103
allento01,0.124,11.2,24.0,,1.4,-1.4,0.9,9.6,1.0,0.489,51.0,9.0,NBA,978.0,-2.3,4.1,0.6,12.9,PG,2.7,2005-06,16.8,6.9,0.554,BOS,18.8,0.1,1.7,0.082
allento01,0.127,12.5,25.0,,1.2,1.0,1.2,13.6,1.1,0.517,33.0,18.0,NBA,805.0,-0.2,5.1,0.8,17.0,SG,3.2,2006-07,19.1,9.2,0.596,BOS,22.1,0.6,1.9,0.111
allento01,0.147,13.1,26.0,,1.3,-1.7,1.7,11.0,2.8,0.465,75.0,11.0,NBA,1373.0,-3.4,3.1,-0.1,10.7,SG,2.4,2007-08,18.9,7.3,0.527,BOS,19.6,0.1,2.7,0.093
allento01,0.095,12.0,27.0,,2.1,0.1,2.5,10.7,1.8,0.384,46.0,2.0,NBA,887.0,-2.4,3.2,-0.2,12.9,SG,3.2,2008-09,18.8,7.1,0.541,BOS,21.5,0.5,1.6,0.085
allento01,0.02,13.0,28.0,,1.7,0.4,2.2,12.5,1.6,0.47,54.0,8.0,NBA,889.0,-1.8,7.4,0.2,14.2,SG,3.5,2009-10,17.8,10.0,0.54,BOS,19.6,0.5,1.9,0.1
allento01,0.047,10.9,29.0,"DPOY-4,6MOY-11,DEF2",2.4,3.6,3.5,9.9,2.7,0.37,72.0,31.0,NBA,1494.0,0.1,5.5,2.0,18.4,SG,4.5,2010-11,13.1,7.7,0.562,MEM,19.9,2.1,4.7,0.152
allento01,0.058,8.3,30.0,"DPOY-6,DEF1",1.8,1.7,2.3,10.6,2.5,0.391,58.0,57.0,NBA,1525.0,-0.6,7.4,1.7,15.7,SG,3.6,2011-12,15.2,8.9,0.541,MEM,18.4,1.4,4.2,0.131
allento01,0.038,7.6,31.0,"DPOY-5,DEF1",1.7,0.4,2.4,13.8,4.1,0.293,79.0,79.0,NBA,2109.0,-2.0,6.6,1.0,13.2,SG,3.1,2012-13,11.5,10.2,0.489,MEM,17.8,1.2,5.1,0.115
allento01,0.114,11.7,32.0,,1.2,1.0,2.1,12.0,2.1,0.293,55.0,28.0,NBA,1278.0,-1.1,7.3,0.5,15.6,SG,3.8,2013-14,16.2,9.6,0.531,MEM,20.1,1.0,2.7,0.1
allento01,0.064,8.1,33.0,"DPOY-7,DEF1",1.5,1.6,3.1,12.2,3.2,0.277,63.0,41.0,NBA,1648.0,-1.5,7.2,0.9,14.6,SG,4.1,2014-15,14.4,9.7,0.528,MEM,16.6,1.5,4.1,0.119
allento01,0.09,6.9,34.0,"DPOY-8,DEF2",1.0,-1.0,1.2,14.1,1.9,0.294,64.0,57.0,NBA,1620.0,-2.2,7.0,0.5,12.9,SG,3.5,2015-16,12.8,10.4,0.505,MEM,16.8,0.4,2.4,0.072
allento01,0.091,8.4,35.0,DEF2,1.4,-1.0,1.1,13.8,2.9,0.218,71.0,66.0,NBA,1914.0,-2.0,9.6,0.2,13.3,SG,3.1,2016-17,13.3,11.7,0.493,MEM,17.9,0.5,3.1,0.077
allento01,0.132,4.6,36.0,,0.9,-5.5,-0.3,10.4,0.2,0.231,22.0,0.0,NBA,273.0,-5.2,8.2,-0.2,8.7,SF,1.9,2017-18,15.9,9.3,0.514,NOP,18.9,-0.2,0.1,0.017
allento01,0.082,9.6,,,1.5,0.3,1.9,12.1,29.6,0.35,820.0,441.0,14 Yrs,18055.0,-1.6,6.6,9.1,14.2,,3.4,14 Yrs,15.1,9.4,0.529,14 Yrs,18.7,10.4,38.7,0.103
allento01,0.082,9.6,,,1.5,0.3,1.9,12.1,3.0,0.35,82.0,44.0,82 Game Avg,1805.0,-1.6,6.6,0.9,14.2,,3.4,82 Game Avg,15.1,9.4,0.529,82 Game Avg,18.7,1.0,3.9,0.103
allento01,0.07,8.7,,,1.6,0.8,2.2,12.5,19.4,0.302,462.0,359.0,MEM (7 Yrs),11588.0,-1.4,7.3,6.8,14.6,,3.6,MEM (7 Yrs),13.6,9.8,0.519,MEM (7 Yrs),18.1,8.1,26.3,0.109
allento01,0.101,11.6,,,1.5,-0.4,1.5,11.6,9.9,0.449,336.0,82.0,BOS (6 Yrs),6194.0,-1.9,5.1,2.4,13.5,,3.0,BOS (6 Yrs),17.6,8.4,0.548,BOS (6 Yrs),19.9,2.6,12.3,0.096
allento01,0.132,4.6,,,0.9,-5.5,-0.3,10.4,0.2,0.231,22.0,0.0,NOP (1 Yr),273.0,-5.2,8.2,-0.2,8.7,,1.9,NOP (1 Yr),15.9,9.3,0.514,NOP (1 Yr),18.9,-0.2,0.1,0.017
aminual01,0.352,6.4,20.0,,1.3,-2.8,-0.1,15.4,1.4,0.293,81.0,14.0,NBA,1452.0,-2.7,6.1,-0.8,9.6,SF,2.1,2010-11,18.3,10.8,0.499,LAC,17.3,-0.3,0.7,0.022
aminual01,0.129,7.2,21.0,,1.9,-2.2,0.7,16.9,1.8,0.312,66.0,21.0,NBA,1477.0,-2.9,7.8,-0.4,10.6,SF,2.2,2011-12,18.0,12.4,0.481,NOH,16.2,-0.1,1.4,0.044
aminual01,0.04,7.8,22.0,,2.1,-0.1,1.2,26.2,2.4,0.289,76.0,71.0,NBA,2066.0,-1.3,7.9,0.7,13.7,SF,2.4,2012-13,17.8,16.9,0.519,NOH,14.6,1.0,3.1,0.073
aminual01,0.097,8.4,23.0,,1.6,-0.6,0.3,21.2,1.8,0.277,80.0,65.0,NBA,2045.0,-0.9,7.2,1.3,13.2,SF,2.1,2013-14,13.7,14.1,0.516,NOP,14.3,0.7,3.1,0.072
aminual01,0.347,6.1,24.0,,3.7,0.7,1.5,18.4,2.0,0.331,74.0,3.0,NBA,1366.0,-0.7,9.1,1.2,14.4,SF,2.6,2014-15,11.9,13.7,0.504,DAL,15.2,1.0,3.3,0.115
aminual01,0.485,8.8,25.0,,1.8,0.1,0.2,18.6,2.3,0.217,82.0,82.0,NBA,2341.0,-0.2,4.5,1.7,12.7,SF,1.5,2015-16,13.2,11.5,0.533,POR,16.9,1.2,4.0,0.082
aminual01,0.455,7.9,26.0,,2.0,-1.1,0.4,23.5,2.0,0.292,61.0,25.0,NBA,1773.0,-1.4,4.8,-0.1,11.3,PF,1.7,2016-17,15.2,14.1,0.506,POR,15.4,0.4,1.9,0.051
aminual01,0.582,5.8,27.0,,1.6,0.4,1.1,22.3,3.2,0.137,69.0,67.0,NBA,2072.0,-0.7,5.2,0.9,12.0,PF,1.9,2017-18,11.3,13.8,0.522,POR,14.8,1.3,4.2,0.097
aminual01,0.472,6.0,28.0,,1.2,0.7,0.6,22.6,2.8,0.292,81.0,81.0,NBA,2292.0,0.1,5.3,3.0,13.2,PF,1.4,2018-19,9.7,14.2,0.568,POR,13.7,1.5,5.8,0.121
aminual01,0.419,7.4,29.0,,1.9,-3.0,1.4,18.4,0.5,0.337,18.0,2.0,NBA,380.0,-4.4,6.6,-0.4,7.6,PF,2.3,2019-20,14.7,12.3,0.395,ORL,13.2,-0.1,0.1,0.014
aminual01,0.374,10.1,30.0,,1.9,-3.8,1.1,21.9,0.5,0.222,23.0,14.0,NBA,434.0,-4.9,5.1,-0.4,8.9,PF,2.1,2020-21,20.5,13.3,0.469,2TM,13.6,-0.2,0.1,0.01
aminual01,0.348,11.3,30.0,,2.2,-3.1,1.3,20.8,0.4,0.191,17.0,14.0,NBA,367.0,-4.4,5.5,-0.3,9.9,PF,2.3,2020-21,20.6,12.9,0.482,ORL,14.3,-0.1,0.1,0.014
aminual01,0.6,3.5,30.0,,0.0,-7.3,0.2,27.8,0.1,0.5,6.0,0.0,NBA,67.0,-7.5,3.3,-0.1,3.0,PF,1.4,2020-21,19.7,15.7,0.369,CHI,9.8,-0.1,0.0,-0.013
aminual01,0.352,7.3,,,1.8,-0.6,0.7,20.9,20.7,0.263,711.0,445.0,11 Yrs,17698.0,-1.2,6.2,6.8,12.2,,2.0,11 Yrs,14.3,13.6,0.517,11 Yrs,15.2,6.5,27.6,0.075
aminual01,0.352,7.3,,,1.8,-0.6,0.7,20.9,2.4,0.263,82.0,51.0,82 Game Avg,2041.0,-1.2,6.2,0.8,12.2,,2.0,82 Game Avg,14.3,13.6,0.517,82 Game Avg,15.2,0.7,3.2,0.075
aminual01,0.5,7.1,,,1.6,0.1,0.5,21.6,10.3,0.231,293.0,255.0,POR (4 Yrs),8478.0,-0.5,5.0,5.5,12.4,,1.6,POR (4 Yrs),12.3,13.4,0.534,POR (4 Yrs),15.2,4.5,15.8,0.09
aminual01,0.086,7.9,,,1.8,-0.8,0.7,21.9,5.9,0.291,222.0,157.0,NOH (3 Yrs),5588.0,-1.6,7.6,1.6,12.7,,2.2,NOH (3 Yrs),16.4,14.7,0.507,NOH (3 Yrs),14.9,1.6,7.6,0.065
aminual01,0.383,9.3,,,2.1,-3.1,1.3,19.6,1.0,0.263,35.0,16.0,ORL (2 Yrs),747.0,-4.4,6.0,-0.7,8.8,,2.3,ORL (2 Yrs),17.7,12.6,0.438,ORL (2 Yrs),13.7,-0.2,0.2,0.014
aminual01,0.352,6.4,,,1.3,-2.8,-0.1,15.4,1.4,0.293,81.0,14.0,LAC (1 Yr),1452.0,-2.7,6.1,-0.8,9.6,,2.1,LAC (1 Yr),18.3,10.8,0.499,LAC (1 Yr),17.3,-0.3,0.7,0.022
aminual01,0.347,6.1,,,3.7,0.7,1.5,18.4,2.0,0.331,74.0,3.0,DAL (1 Yr),1366.0,-0.7,9.1,1.2,14.4,,2.6,DAL (1 Yr),11.9,13.7,0.504,DAL (1 Yr),15.2,1.0,3.3,0.115
aminual01,0.6,3.5,,,0.0,-7.3,0.2,27.8,0.1,0.5,6.0,0.0,CHI (1 Yr),67.0,-7.5,3.3,-0.1,3.0,,1.4,CHI (1 Yr),19.7,15.7,0.369,CHI (1 Yr),9.8,-0.1,0.0,-0.013
amundlo01,0.0,1.7,24.0,,6.9,-4.8,-0.3,20.2,0.1,0.667,11.0,0.0,NBA,89.0,-4.6,17.6,-0.1,9.6,PF,0.6,2006-07,20.5,18.9,0.412,2TM,12.7,-0.1,0.1,0.039
amundlo01,,0.0,24.0,,0.0,-7.3,-3.1,0.0,0.0,,1.0,0.0,NBA,2.0,-4.1,0.0,0.0,0.0,PF,0.0,2006-07,,0.0,,UTA,0.0,0.0,0.0,-0.004
amundlo01,0.0,1.7,24.0,,7.1,-4.8,-0.2,20.6,0.1,0.667,10.0,0.0,NBA,87.0,-4.6,18.0,-0.1,9.8,PF,0.6,2006-07,20.5,19.3,0.412,PHI,13.0,-0.1,0.1,0.04
amundlo01,0.0,0.0,25.0,,1.2,-8.5,-2.1,9.4,0.0,0.438,16.0,0.0,NBA,64.0,-6.3,12.9,0.0,7.4,PF,0.8,2007-08,9.5,11.1,0.472,PHI,14.9,-0.1,0.1,0.043
amundlo01,0.004,3.7,26.0,,4.6,-2.5,-0.3,15.3,1.0,0.48,76.0,0.0,NBA,1044.0,-2.2,14.9,0.8,13.3,PF,1.5,2008-09,15.6,15.1,0.53,PHO,15.1,-0.1,1.8,0.082
amundlo01,0.004,3.7,27.0,,4.4,-1.1,0.4,19.9,1.3,0.446,79.0,0.0,NBA,1168.0,-1.5,13.1,1.5,14.4,PF,1.0,2009-10,14.7,16.7,0.562,PHO,14.6,0.3,2.9,0.118
amundlo01,0.0,3.5,28.0,,3.6,-4.5,-1.4,17.4,0.5,0.475,46.0,7.0,NBA,691.0,-3.1,13.0,0.2,11.5,PF,1.0,2010-11,9.8,15.2,0.452,GSW,15.7,-0.4,0.6,0.044
amundlo01,0.0,3.0,29.0,,4.6,-4.0,0.1,19.0,1.3,0.396,60.0,0.0,NBA,753.0,-4.0,14.1,-0.3,11.5,PF,1.9,2011-12,15.6,16.6,0.438,IND,17.3,-0.4,1.0,0.062
amundlo01,0.0,4.5,30.0,,2.6,-4.2,0.0,18.7,0.4,0.444,39.0,0.0,NBA,372.0,-4.2,14.7,-0.3,9.3,PF,2.3,2012-13,16.4,16.7,0.392,3TM,14.2,-0.2,0.1,0.019
amundlo01,0.0,2.8,30.0,,2.9,-7.9,-1.0,17.6,0.2,0.526,20.0,0.0,NBA,161.0,-6.9,15.9,-0.4,6.3,PF,2.2,2012-13,19.0,16.7,0.342,MIN,16.1,-0.2,-0.1,-0.038
amundlo01,0.0,0.0,30.0,,0.0,-22.8,-18.2,0.0,0.0,0.0,1.0,0.0,NBA,2.0,-4.7,56.7,0.0,0.0,PF,0.0,2012-13,0.0,28.7,0.0,CHI,23.0,0.0,0.0,-0.274
amundlo01,0.0,5.8,30.0,,2.4,-1.1,1.0,19.7,0.2,0.381,18.0,0.0,NBA,209.0,-2.1,13.4,0.1,11.7,PF,2.3,2012-13,14.0,16.5,0.449,NOH,12.7,0.0,0.3,0.065
amundlo01,0.0,4.7,31.0,,5.0,-6.5,0.1,17.2,0.2,0.75,19.0,0.0,NBA,185.0,-6.6,17.3,-0.1,9.1,PF,2.5,2013-14,24.8,17.3,0.446,2TM,13.9,-0.2,0.1,0.024
amundlo01,0.0,4.7,31.0,,5.0,-6.5,0.1,17.3,0.2,0.75,18.0,0.0,NBA,184.0,-6.7,17.4,-0.1,9.2,PF,2.5,2013-14,24.8,17.4,0.446,NOP,14.0,-0.2,0.1,0.024
amundlo01,,0.0,31.0,,0.0,-8.3,-3.9,0.0,0.0,,1.0,0.0,NBA,1.0,-4.4,0.0,0.0,0.0,PF,0.0,2013-14,,0.0,,CHI,0.0,0.0,0.0,0.029
amundlo01,0.004,12.2,32.0,,4.6,-4.3,-0.2,22.0,0.9,0.341,53.0,35.0,NBA,937.0,-4.1,11.3,-0.6,11.8,PF,1.2,2014-15,17.5,16.5,0.442,2TM,17.4,-0.5,0.3,0.017
amundlo01,0.0,8.7,32.0,,0.0,-8.2,-1.5,21.5,0.1,0.417,12.0,0.0,NBA,79.0,-6.7,7.4,-0.1,3.8,PF,0.7,2014-15,26.0,14.5,0.387,CLE,11.0,-0.1,0.0,-0.011
amundlo01,0.004,12.6,32.0,,5.0,-3.9,-0.1,22.0,0.8,0.337,41.0,35.0,NBA,858.0,-3.8,11.6,-0.5,12.5,PF,1.3,2014-15,17.0,16.7,0.444,NYK,18.0,-0.4,0.4,0.02
