nba_player_id,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Age,Awards,BLK,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,Lg,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
amundlo01,6.6,13.3,0.5,0.0,0.0,,0.0,25.0,,0.8,4.1,110.0,6.6,13.3,0.5,1.7,5.8,0.286,16.0,0.0,NBA,64.0,5.8,101.0,10.8,14.9,PF,0.8,2007-08,1.7,10.0,PHI,0.5
amundlo01,6.4,11.9,0.538,0.0,0.0,0.0,1.3,26.0,,3.1,6.8,109.0,6.4,12.0,0.536,2.5,5.7,0.442,76.0,0.0,NBA,1044.0,6.1,108.0,7.4,15.4,PF,1.5,2008-09,2.7,12.9,PHO,0.536
amundlo01,6.6,11.9,0.553,0.0,0.0,0.0,1.3,27.0,,3.1,9.4,107.0,6.6,11.9,0.551,2.9,5.3,0.545,79.0,0.0,NBA,1168.0,5.5,113.0,7.3,16.0,PF,1.0,2009-10,2.5,14.9,PHO,0.551
amundlo01,6.1,13.4,0.454,0.0,0.0,,1.2,28.0,,2.4,7.6,110.0,6.1,13.4,0.454,2.5,6.4,0.391,46.0,7.0,NBA,691.0,5.9,101.0,6.4,14.7,PF,1.0,2010-11,1.8,13.6,GSW,0.454
amundlo01,6.3,14.5,0.43,0.0,0.0,,1.0,29.0,,3.1,9.0,99.0,6.3,14.5,0.43,2.5,5.8,0.427,60.0,0.0,NBA,753.0,6.6,92.0,8.8,15.0,PF,1.9,2011-12,3.2,15.6,IND,0.43
amundlo01,4.6,11.6,0.395,0.0,0.0,,1.6,30.0,,1.7,8.3,105.0,4.6,11.6,0.395,1.7,5.1,0.333,39.0,0.0,NBA,372.0,6.9,89.0,7.6,10.8,PF,2.3,2012-13,2.7,15.1,3TM,0.395
amundlo01,4.5,12.2,0.368,0.0,0.0,,1.0,30.0,,1.9,7.7,103.0,4.5,12.2,0.368,1.3,6.4,0.2,20.0,0.0,NBA,161.0,7.4,77.0,8.3,10.3,PF,2.2,2012-13,3.5,15.1,MIN,0.368
amundlo01,0.0,26.9,0.0,0.0,0.0,,0.0,30.0,,0.0,0.0,113.0,0.0,26.9,0.0,0.0,0.0,,1.0,0.0,NBA,2.0,26.9,59.0,0.0,0.0,PF,0.0,2012-13,0.0,26.9,CHI,0.0
amundlo01,4.7,10.9,0.429,0.0,0.0,,2.1,30.0,,1.6,8.8,106.0,4.7,10.9,0.429,2.1,4.2,0.5,18.0,0.0,NBA,209.0,6.2,102.0,7.0,11.4,PF,2.3,2012-13,2.1,15.0,NOH,0.429
amundlo01,4.5,9.0,0.5,0.0,0.0,,1.7,31.0,,3.1,7.6,105.0,4.5,9.0,0.5,1.7,6.8,0.25,19.0,0.0,NBA,185.0,7.9,91.0,13.8,10.7,PF,2.5,2013-14,3.9,15.5,2TM,0.5
amundlo01,4.5,9.1,0.5,0.0,0.0,,1.7,31.0,,3.1,7.6,105.0,4.5,9.1,0.5,1.7,6.8,0.25,18.0,0.0,NBA,184.0,7.9,91.0,13.9,10.8,PF,2.5,2013-14,4.0,15.6,NOP,0.5
amundlo01,0.0,0.0,,0.0,0.0,,0.0,31.0,,0.0,0.0,110.0,0.0,0.0,,0.0,0.0,,1.0,0.0,NBA,1.0,0.0,,0.0,0.0,PF,0.0,2013-14,0.0,0.0,CHI,
amundlo01,6.1,14.3,0.429,0.0,0.1,0.0,3.9,32.0,,2.9,9.8,106.0,6.1,14.3,0.427,2.3,4.9,0.471,53.0,35.0,NBA,937.0,5.3,92.0,7.1,14.5,PF,1.2,2014-15,3.5,15.0,2TM,0.427
amundlo01,2.6,7.9,0.333,0.0,0.0,,3.3,32.0,,0.0,9.9,107.0,2.6,7.9,0.333,2.0,3.3,0.6,12.0,0.0,NBA,79.0,3.3,84.0,7.2,7.2,PF,0.7,2014-15,3.3,13.2,CLE,0.333
amundlo01,6.4,14.8,0.434,0.0,0.1,0.0,4.0,32.0,,3.2,9.8,106.0,6.4,14.9,0.432,2.3,5.0,0.463,41.0,35.0,NBA,858.0,5.5,92.0,7.1,15.2,PF,1.3,2014-15,3.5,15.2,NYK,0.432
amundlo01,4.8,13.4,0.358,0.0,0.0,,3.0,33.0,,1.8,6.6,106.0,4.8,13.4,0.358,3.5,6.8,0.519,29.0,0.0,NBA,204.0,5.8,87.0,11.1,13.1,PF,1.5,2015-16,3.8,12.3,NYK,0.358
amundlo01,6.0,12.7,0.475,0.0,0.0,0.0,1.8,,,2.9,8.4,106.0,6.0,12.8,0.474,2.5,5.6,0.444,428.0,42.0,10 Yrs,5507.0,6.0,100.0,7.8,14.6,,1.4,10 Yrs,2.8,14.4,10 Yrs,0.474
amundlo01,6.5,11.9,0.546,0.0,0.0,0.0,1.3,,,3.1,8.2,108.0,6.5,11.9,0.544,2.7,5.5,0.494,155.0,0.0,PHO (2 Yrs),2212.0,5.8,110.0,7.3,15.7,,1.3,PHO (2 Yrs),2.6,14.0,PHO (2 Yrs),0.544
amundlo01,6.1,14.6,0.42,0.0,0.0,0.0,3.8,,,2.9,9.1,106.0,6.1,14.6,0.419,2.6,5.4,0.477,70.0,35.0,NYK (2 Yrs),1062.0,5.5,91.0,7.8,14.8,,1.3,NYK (2 Yrs),3.6,14.7,NYK (2 Yrs),0.419
amundlo01,4.6,10.0,0.459,0.0,0.0,,1.9,,,2.3,8.3,106.0,4.6,10.0,0.459,1.9,5.4,0.35,36.0,0.0,NOP (2 Yrs),393.0,7.0,96.0,10.3,11.1,,2.4,NOP (2 Yrs),3.0,15.3,NOP (2 Yrs),0.459
amundlo01,4.9,10.9,0.452,0.0,0.0,,0.4,,,3.2,7.0,106.0,4.9,10.9,0.452,2.1,6.0,0.353,26.0,0.0,PHI (2 Yrs),151.0,7.0,95.0,9.8,11.9,,0.7,PHI (2 Yrs),2.5,14.0,PHI (2 Yrs),0.452
amundlo01,0.0,17.8,0.0,0.0,0.0,,0.0,,,0.0,0.0,112.0,0.0,17.8,0.0,0.0,0.0,,2.0,0.0,CHI (2 Yrs),3.0,17.8,59.0,0.0,0.0,,0.0,CHI (2 Yrs),0.0,17.8,CHI (2 Yrs),0.0
amundlo01,6.3,14.5,0.43,0.0,0.0,,1.0,,,3.1,9.0,99.0,6.3,14.5,0.43,2.5,5.8,0.427,60.0,0.0,IND (1 Yr),753.0,6.6,92.0,8.8,15.0,,1.9,IND (1 Yr),3.2,15.6,IND (1 Yr),0.43
amundlo01,6.1,13.4,0.454,0.0,0.0,,1.2,,,2.4,7.6,110.0,6.1,13.4,0.454,2.5,6.4,0.391,46.0,7.0,GSW (1 Yr),691.0,5.9,101.0,6.4,14.7,,1.0,GSW (1 Yr),1.8,13.6,GSW (1 Yr),0.454
amundlo01,4.5,12.2,0.368,0.0,0.0,,1.0,,,1.9,7.7,103.0,4.5,12.2,0.368,1.3,6.4,0.2,20.0,0.0,MIN (1 Yr),161.0,7.4,77.0,8.3,10.3,,2.2,MIN (1 Yr),3.5,15.1,MIN (1 Yr),0.368
amundlo01,2.6,7.9,0.333,0.0,0.0,,3.3,,,0.0,9.9,107.0,2.6,7.9,0.333,2.0,3.3,0.6,12.0,0.0,CLE (1 Yr),79.0,3.3,84.0,7.2,7.2,,0.7,CLE (1 Yr),3.3,13.2,CLE (1 Yr),0.333
amundlo01,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,116.0,0.0,0.0,,0.0,0.0,,1.0,0.0,UTA (1 Yr),2.0,0.0,,0.0,0.0,,0.0,UTA (1 Yr),0.0,0.0,UTA (1 Yr),
anderch01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,1999-00,,,Did not play - other pro league,
anderch01,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2000-01,,,Did not play - other pro league,
anderch01,5.1,14.2,0.357,0.0,0.8,0.0,1.4,23.0,,5.7,7.7,103.0,5.1,15.0,0.338,4.5,5.7,0.786,24.0,1.0,NBA,262.0,7.7,96.0,7.1,14.6,C,1.4,2001-02,2.6,15.4,DEN,0.338
anderch01,6.6,16.5,0.401,0.0,0.1,0.0,1.9,24.0,,3.5,9.6,97.0,6.6,16.6,0.4,4.5,8.1,0.55,59.0,3.0,NBA,907.0,6.3,91.0,5.2,17.7,C,1.7,2002-03,3.5,15.9,DEN,0.4
anderch01,4.5,10.1,0.446,0.0,0.0,0.0,1.7,25.0,,5.7,10.4,96.0,4.5,10.1,0.443,3.1,5.3,0.589,71.0,0.0,NBA,1029.0,4.4,100.0,5.9,12.1,PF,1.7,2003-04,2.4,14.9,DEN,0.443
anderch01,7.3,13.6,0.538,0.0,0.1,0.0,2.7,26.0,,3.8,10.5,104.0,7.3,13.7,0.534,5.0,7.3,0.689,67.0,2.0,NBA,1430.0,5.3,116.0,5.5,19.7,C,0.5,2004-05,2.5,15.7,NOH,0.534
anderch01,5.3,9.3,0.571,0.0,0.0,,0.6,27.0,,3.9,8.9,104.0,5.3,9.3,0.571,4.6,9.8,0.476,32.0,2.0,NBA,570.0,5.8,109.0,8.0,15.2,C,0.8,2005-06,2.5,14.7,NOK,0.571
anderch01,,,,,,,,,Did not play - suspended,,,,,,,,,,,,Did not play - suspended,,,,,,Did not play - suspended,,2006-07,,,Did not play - suspended,
anderch01,3.1,11.0,0.286,0.0,0.0,,0.0,29.0,,6.3,11.0,101.0,3.1,11.0,0.286,3.1,6.3,0.5,5.0,0.0,NBA,34.0,3.1,78.0,9.4,9.4,C,0.0,2007-08,1.6,14.1,NOH,0.286
anderch01,5.5,9.8,0.56,0.1,0.3,0.2,1.1,30.0,"DPOY-9,6MOY-8",6.1,9.7,101.0,5.6,10.2,0.548,4.5,6.3,0.718,71.0,1.0,NBA,1460.0,5.7,120.0,6.1,15.8,C,1.4,2008-09,2.4,15.4,DEN,0.551
anderch01,4.2,7.4,0.573,0.0,0.1,0.0,1.0,31.0,,4.3,10.0,103.0,4.2,7.5,0.566,4.9,7.1,0.695,76.0,0.0,NBA,1695.0,4.4,126.0,5.1,13.4,PF,1.3,2009-10,1.8,14.4,DEN,0.566
anderch01,5.6,9.3,0.603,0.0,0.1,0.0,1.4,32.0,,4.0,9.9,102.0,5.6,9.4,0.599,5.9,9.3,0.637,45.0,0.0,NBA,732.0,5.1,129.0,5.4,17.2,C,1.6,2010-11,1.7,15.0,DEN,0.599
anderch01,6.2,11.3,0.546,0.0,0.0,,0.6,33.0,,4.8,10.5,99.0,6.2,11.3,0.546,5.2,8.6,0.61,32.0,1.0,NBA,486.0,5.0,119.0,5.5,17.6,C,2.0,2011-12,1.8,15.5,DEN,0.546
anderch01,5.9,10.2,0.575,0.2,0.3,0.667,1.4,34.0,,3.7,9.8,100.0,6.0,10.4,0.577,5.3,7.9,0.677,42.0,0.0,NBA,624.0,4.8,125.0,7.6,17.6,C,1.4,2012-13,2.0,14.6,MIA,0.585
anderch01,6.6,9.9,0.662,0.1,0.5,0.25,0.7,35.0,6MOY-11,3.7,9.4,102.0,6.7,10.4,0.644,4.5,6.4,0.71,72.0,0.0,NBA,1396.0,4.9,130.0,6.1,18.0,C,1.2,2013-14,2.0,14.3,MIA,0.649
anderch01,5.4,9.0,0.598,0.2,0.6,0.308,2.0,36.0,,2.8,10.4,103.0,5.6,9.7,0.58,3.5,5.3,0.667,60.0,20.0,NBA,1132.0,3.5,121.0,4.1,14.9,C,1.2,2014-15,1.9,13.9,MIA,0.589
anderch01,4.4,7.4,0.586,0.5,1.8,0.286,1.5,37.0,,1.7,7.9,106.0,4.9,9.2,0.528,3.2,4.6,0.694,27.0,15.0,NBA,402.0,4.6,127.0,3.7,13.4,C,1.9,2015-16,1.2,12.5,2TM,0.556
anderch01,2.8,7.1,0.4,2.8,7.1,0.4,4.3,37.0,,4.3,8.5,100.0,5.7,14.2,0.4,4.3,5.7,0.75,7.0,1.0,NBA,36.0,4.3,113.0,5.7,18.5,C,1.4,2015-16,2.8,12.8,MIA,0.5
anderch01,4.5,7.5,0.604,0.3,1.3,0.222,1.3,37.0,,1.4,7.9,106.0,4.8,8.7,0.548,3.1,4.5,0.688,20.0,14.0,NBA,366.0,4.6,129.0,3.5,12.9,C,2.0,2015-16,1.0,12.5,MEM,0.565
anderch01,3.9,8.3,0.474,0.0,1.3,0.0,2.2,38.0,,3.1,9.6,104.0,3.9,9.6,0.409,4.4,6.1,0.714,12.0,0.0,NBA,114.0,3.9,107.0,8.8,12.3,C,2.2,2016-17,2.2,13.6,CLE,0.409
anderch01,5.6,10.4,0.541,0.1,0.3,0.221,1.4,,,4.2,9.8,102.0,5.7,10.7,0.532,4.5,6.9,0.654,695.0,45.0,15 Yrs,12273.0,5.0,116.0,5.7,15.9,,1.3,15 Yrs,2.2,14.8,15 Yrs,0.535
anderch01,5.2,10.4,0.504,0.0,0.2,0.1,1.3,,,4.9,9.9,100.0,5.2,10.5,0.498,4.6,7.1,0.651,378.0,6.0,DEN (7 Yrs),6571.0,5.2,113.0,5.6,15.1,,1.5,DEN (7 Yrs),2.3,15.1,DEN (7 Yrs),0.499
anderch01,6.0,9.6,0.62,0.2,0.5,0.333,1.4,,,3.4,9.8,102.0,6.2,10.2,0.605,4.3,6.3,0.689,181.0,21.0,MIA (4 Yrs),3188.0,4.4,126.0,5.7,16.8,,1.2,MIA (4 Yrs),2.0,14.2,MIA (4 Yrs),0.614
anderch01,6.7,12.3,0.541,0.0,0.1,0.0,2.1,,,3.9,10.0,104.0,6.7,12.4,0.538,4.9,8.0,0.613,104.0,4.0,NOH (3 Yrs),2034.0,5.4,114.0,6.3,18.2,,0.6,NOH (3 Yrs),2.4,15.4,NOH (3 Yrs),0.538
anderch01,4.5,7.5,0.604,0.3,1.3,0.222,1.3,,,1.4,7.9,106.0,4.8,8.7,0.548,3.1,4.5,0.688,20.0,14.0,MEM (1 Yr),366.0,4.6,129.0,3.5,12.9,,2.0,MEM (1 Yr),1.0,12.5,MEM (1 Yr),0.565
anderch01,3.9,8.3,0.474,0.0,1.3,0.0,2.2,,,3.1,9.6,104.0,3.9,9.6,0.409,4.4,6.1,0.714,12.0,0.0,CLE (1 Yr),114.0,3.9,107.0,8.8,12.3,,2.2,CLE (1 Yr),2.2,13.6,CLE (1 Yr),0.409
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2002-03,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2003-04,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2004-05,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2005-06,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2006-07,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2007-08,,,Did not play - other pro league,
anderda03,,,,,,,,,Did not play - other pro league,,,,,,,,,,,,Did not play - other pro league,,,,,,Did not play - other pro league,,2008-09,,,Did not play - other pro league,
anderda03,6.9,15.0,0.458,1.5,4.5,0.346,2.5,29.0,,0.7,8.8,108.0,8.4,19.5,0.432,2.6,3.8,0.687,63.0,0.0,NBA,891.0,3.1,103.0,6.8,21.0,C,0.9,2009-10,2.1,11.9,HOU,0.472
anderda03,6.8,14.0,0.49,1.1,3.3,0.348,1.9,30.0,,1.3,9.1,108.0,8.0,17.2,0.463,2.0,3.1,0.636,40.0,0.0,NBA,373.0,2.8,97.0,5.7,19.1,PF,0.7,2010-11,3.1,12.0,2TM,0.496
anderda03,6.9,12.8,0.541,1.0,3.4,0.3,2.4,30.0,,1.0,9.0,112.0,7.9,16.2,0.489,2.4,2.4,1.0,11.0,0.0,NBA,150.0,2.8,107.0,3.8,19.3,PF,1.0,2010-11,2.8,11.7,TOR,0.521
anderda03,6.8,14.8,0.459,1.2,3.2,0.385,1.5,30.0,,1.5,9.2,106.0,8.0,18.0,0.446,1.7,3.6,0.467,29.0,0.0,NBA,223.0,2.9,90.0,7.0,18.9,PF,0.5,2010-11,3.4,12.1,NOH,0.48
anderda03,6.9,14.7,0.467,1.4,4.1,0.347,2.3,,,0.9,8.9,108.0,8.3,18.8,0.44,2.5,3.6,0.674,103.0,0.0,2 Yrs,1264.0,3.0,101.0,6.5,20.5,,0.8,2 Yrs,2.4,11.9,2 Yrs,0.478
anderda03,6.9,15.0,0.458,1.5,4.5,0.346,2.5,,,0.7,8.8,108.0,8.4,19.5,0.432,2.6,3.8,0.687,63.0,0.0,HOU (1 Yr),891.0,3.1,103.0,6.8,21.0,,0.9,HOU (1 Yr),2.1,11.9,HOU (1 Yr),0.472
anderda03,6.8,14.8,0.459,1.2,3.2,0.385,1.5,,,1.5,9.2,106.0,8.0,18.0,0.446,1.7,3.6,0.467,29.0,0.0,NOH (1 Yr),223.0,2.9,90.0,7.0,18.9,,0.5,NOH (1 Yr),3.4,12.1,NOH (1 Yr),0.48
anderda03,6.9,12.8,0.541,1.0,3.4,0.3,2.4,,,1.0,9.0,112.0,7.9,16.2,0.489,2.4,2.4,1.0,11.0,0.0,TOR (1 Yr),150.0,2.8,107.0,3.8,19.3,,1.0,TOR (1 Yr),2.8,11.7,TOR (1 Yr),0.521
anderja01,2.4,6.4,0.371,3.3,8.4,0.391,3.3,21.0,,1.1,3.8,110.0,5.6,14.7,0.383,2.5,3.3,0.778,26.0,2.0,NBA,286.0,0.4,102.0,4.4,17.1,SF,0.5,2010-11,2.4,4.2,SAS,0.494
anderja01,4.0,9.1,0.443,1.6,5.8,0.279,3.5,22.0,,0.2,5.4,107.0,5.7,14.9,0.379,3.3,4.5,0.75,51.0,2.0,NBA,603.0,1.4,97.0,3.0,16.3,SG,0.7,2011-12,2.6,6.8,SAS,0.434
anderja01,3.9,8.3,0.47,2.6,7.5,0.35,5.3,23.0,,0.6,6.8,105.0,6.5,15.8,0.413,3.0,3.5,0.857,39.0,2.0,NBA,401.0,2.3,107.0,3.1,18.6,SG,1.9,2012-13,3.1,9.0,2TM,0.496
anderja01,3.3,7.6,0.429,2.7,6.0,0.455,4.9,23.0,,1.1,6.0,103.0,6.0,13.6,0.44,3.8,4.9,0.778,10.0,0.0,NBA,94.0,1.6,105.0,3.8,18.4,SF,1.6,2012-13,3.8,7.6,SAS,0.54
anderja01,4.1,8.5,0.481,2.6,8.0,0.327,5.4,23.0,,0.5,7.0,106.0,6.7,16.4,0.406,2.8,3.1,0.895,29.0,2.0,NBA,307.0,2.4,108.0,2.9,18.7,SG,2.0,2012-13,2.9,9.4,HOU,0.485
anderja01,4.1,7.7,0.53,2.4,7.4,0.328,3.1,24.0,,0.6,5.1,112.0,6.5,15.0,0.431,1.6,2.2,0.726,80.0,62.0,NBA,2309.0,1.2,102.0,3.2,17.0,SG,1.6,2013-14,2.2,6.3,PHI,0.511
anderja01,,,,,,,,,Did not play - waived,,,,,,,,,,,,Did not play - waived,,,,,,Did not play - waived,,2014-15,,,Did not play - waived,
anderja01,2.9,6.1,0.478,1.5,5.7,0.267,2.7,26.0,,0.9,4.9,111.0,4.5,11.9,0.376,1.5,1.9,0.759,51.0,15.0,NBA,721.0,0.9,87.0,3.6,11.9,SG,1.4,2015-16,2.8,5.7,SAC,0.441
anderja01,3.7,7.6,0.495,2.2,7.0,0.321,3.3,,,0.6,5.1,110.0,6.0,14.5,0.411,2.0,2.7,0.755,247.0,83.0,5 Yrs,4320.0,1.2,100.0,3.3,16.2,,1.4,5 Yrs,2.5,6.4,5 Yrs,0.488
anderja01,3.5,8.2,0.426,2.2,6.6,0.336,3.6,,,0.5,5.0,107.0,5.7,14.7,0.386,3.2,4.2,0.759,87.0,4.0,SAS (3 Yrs),983.0,1.1,100.0,3.5,16.7,,0.7,SAS (3 Yrs),2.6,6.1,SAS (3 Yrs),0.461
anderja01,4.1,7.7,0.53,2.4,7.4,0.328,3.1,,,0.6,5.1,112.0,6.5,15.0,0.431,1.6,2.2,0.726,80.0,62.0,PHI (1 Yr),2309.0,1.2,102.0,3.2,17.0,,1.6,PHI (1 Yr),2.2,6.3,PHI (1 Yr),0.511
anderja01,2.9,6.1,0.478,1.5,5.7,0.267,2.7,,,0.9,4.9,111.0,4.5,11.9,0.376,1.5,1.9,0.759,51.0,15.0,SAC (1 Yr),721.0,0.9,87.0,3.6,11.9,,1.4,SAC (1 Yr),2.8,5.7,SAC (1 Yr),0.441
anderja01,4.1,8.5,0.481,2.6,8.0,0.327,5.4,,,0.5,7.0,106.0,6.7,16.4,0.406,2.8,3.1,0.895,29.0,2.0,HOU (1 Yr),307.0,2.4,108.0,2.9,18.7,,2.0,HOU (1 Yr),2.9,9.4,HOU (1 Yr),0.485
