college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
john-konchar-1,https://www.sports-reference.com/cbb/players/john-konchar-1.html,6.6,9.6,0.688,2.1,4.0,0.517,5.8,,0.7,SO,Summit,9.7,102.9,8.7,13.6,0.637,3.3,4.8,0.689,33.0,33.0,1153.0,3.6,142.4,2.8,22.7,G,2.5,2016-17,2.4,13.3,Fort Wayne,0.714
john-konchar-1,https://www.sports-reference.com/cbb/players/john-konchar-1.html,5.0,8.9,0.569,3.0,7.8,0.384,7.1,,1.0,JR,Summit,9.1,99.1,8.0,16.7,0.482,3.2,4.9,0.648,33.0,31.0,1180.0,3.0,125.1,2.8,22.3,G,3.7,2017-18,2.5,12.1,Fort Wayne,0.572
john-konchar-1,https://www.sports-reference.com/cbb/players/john-konchar-1.html,8.6,13.7,0.627,2.6,6.7,0.381,8.6,,1.5,SR,Summit,10.1,101.4,11.1,20.4,0.546,6.1,8.6,0.713,33.0,33.0,1131.0,3.5,125.8,3.3,30.9,G,3.1,2018-19,4.4,13.6,Fort Wayne,0.609
john-konchar-1,https://www.sports-reference.com/cbb/players/john-konchar-1.html,6.6,10.5,0.629,2.3,5.4,0.416,6.4,,0.9,Career,Career,9.8,101.7,8.9,15.9,0.556,4.1,5.9,0.697,133.0,130.0,4675.0,3.6,130.7,3.2,24.1,,3.2,Career,2.9,13.4,Career,0.627
romeo-langford-1,https://www.sports-reference.com/cbb/players/romeo-langford-1.html,7.7,14.5,0.53,1.8,6.7,0.272,4.0,,1.4,FR,Big Ten,6.8,100.9,9.5,21.2,0.448,7.5,10.4,0.722,32.0,32.0,1090.0,2.4,109.2,3.2,28.4,G,1.3,2018-19,3.7,9.2,Indiana,0.491
romeo-langford-1,https://www.sports-reference.com/cbb/players/romeo-langford-1.html,7.7,14.5,0.53,1.8,6.7,0.272,4.0,,1.4,Career,Career,6.8,100.9,9.5,21.2,0.448,7.5,10.4,0.722,32.0,32.0,1090.0,2.4,109.2,3.2,28.4,,1.3,Career,3.7,9.2,Career,0.491
vic-law-1,https://www.sports-reference.com/cbb/players/vic-law-1.html,4.0,9.8,0.409,2.3,6.4,0.355,3.5,,1.3,FR,Big Ten,10.3,102.2,6.3,16.2,0.387,4.2,5.4,0.766,32.0,19.0,780.0,2.6,96.8,6.4,19.0,F,1.8,2014-15,4.1,13.0,Northwestern,0.458
vic-law-1,https://www.sports-reference.com/cbb/players/vic-law-1.html,4.6,11.3,0.406,3.1,7.7,0.399,3.3,,0.9,SO,Big Ten,8.5,98.5,7.6,19.0,0.403,4.7,6.3,0.738,36.0,36.0,1155.0,2.4,107.3,5.0,23.1,F,2.0,2016-17,2.9,10.9,Northwestern,0.484
vic-law-1,https://www.sports-reference.com/cbb/players/vic-law-1.html,4.2,9.2,0.453,3.7,9.6,0.383,4.3,,1.1,JR,Big Ten,9.0,100.3,7.8,18.7,0.418,4.0,4.9,0.824,27.0,27.0,853.0,2.2,110.5,5.2,23.3,F,2.1,2017-18,3.2,11.2,Northwestern,0.515
vic-law-1,https://www.sports-reference.com/cbb/players/vic-law-1.html,5.7,12.8,0.444,3.3,10.0,0.335,5.4,,1.7,SR,Big Ten,9.6,95.8,9.0,22.8,0.396,5.5,7.0,0.786,30.0,30.0,1002.0,1.9,101.3,5.2,26.9,F,1.9,2018-19,3.9,11.4,Northwestern,0.47
vic-law-1,https://www.sports-reference.com/cbb/players/vic-law-1.html,4.7,10.9,0.427,3.1,8.5,0.368,4.1,,1.2,Career,Career,9.3,98.9,7.8,19.4,0.402,4.7,6.0,0.774,125.0,112.0,3790.0,2.2,104.2,5.4,23.4,,1.9,Career,3.5,11.5,Career,0.482
nassir-little-1,https://www.sports-reference.com/cbb/players/nassir-little-1.html,9.4,17.8,0.527,1.1,4.2,0.269,1.9,,1.5,FR,ACC,8.8,96.8,10.5,22.0,0.478,6.2,8.0,0.77,36.0,0.0,656.0,4.6,110.1,4.7,28.4,F,1.5,2018-19,3.9,13.3,UNC,0.504
nassir-little-1,https://www.sports-reference.com/cbb/players/nassir-little-1.html,9.4,17.8,0.527,1.1,4.2,0.269,1.9,,1.5,Career,Career,8.8,96.8,10.5,22.0,0.478,6.2,8.0,0.77,36.0,0.0,656.0,4.6,110.1,4.7,28.4,,1.5,Career,3.9,13.3,Career,0.504
terance-mann-1,https://www.sports-reference.com/cbb/players/terance-mann-1.html,6.7,10.8,0.616,0.4,1.3,0.308,2.9,,0.7,FR,ACC,7.9,103.9,7.0,12.1,0.584,2.6,5.7,0.458,34.0,0.0,577.0,4.2,117.5,6.0,17.1,G,2.0,2015-16,2.3,12.2,Florida St.,0.6
terance-mann-1,https://www.sports-reference.com/cbb/players/terance-mann-1.html,6.7,11.0,0.611,0.4,1.4,0.304,3.6,,0.4,SO,ACC,5.9,102.6,7.2,12.5,0.576,3.7,5.6,0.663,35.0,34.0,876.0,4.1,123.4,5.2,18.5,G,2.2,2016-17,2.6,10.0,Florida St.,0.593
terance-mann-1,https://www.sports-reference.com/cbb/players/terance-mann-1.html,8.8,13.9,0.635,0.7,2.9,0.25,4.8,,0.5,JR,ACC,6.7,103.0,9.5,16.8,0.568,4.1,6.3,0.655,34.0,31.0,993.0,3.6,120.0,3.2,23.9,G,1.7,2017-18,3.3,10.3,Florida St.,0.59
terance-mann-1,https://www.sports-reference.com/cbb/players/terance-mann-1.html,5.7,10.5,0.547,1.5,3.8,0.39,4.6,,0.6,SR,ACC,7.3,99.7,7.2,14.3,0.505,4.8,6.1,0.79,37.0,36.0,1174.0,4.5,122.5,4.1,20.7,G,1.2,2018-19,3.2,11.8,Florida St.,0.557
terance-mann-1,https://www.sports-reference.com/cbb/players/terance-mann-1.html,7.0,11.6,0.601,0.8,2.6,0.327,4.2,,0.5,Career,Career,6.9,102.0,7.8,14.2,0.552,4.0,6.0,0.67,140.0,101.0,3620.0,4.1,121.2,4.4,20.5,,1.7,Career,3.0,11.0,Career,0.581
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,2.9,6.9,0.418,2.6,8.5,0.305,2.7,,1.2,FR,ACC,8.0,102.9,5.5,15.5,0.356,4.3,6.1,0.695,36.0,1.0,598.0,2.7,105.4,4.1,17.8,F,1.1,2014-15,2.5,10.7,NC State,0.44
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,2.9,6.4,0.445,4.6,12.8,0.361,2.7,,1.1,SO,ACC,7.2,109.0,7.5,19.2,0.389,2.6,3.9,0.667,33.0,19.0,1001.0,1.8,109.2,4.4,22.2,F,1.8,2015-16,2.9,9.0,NC State,0.509
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2016-17,,,Did not play - transfer,
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,5.8,11.5,0.506,4.7,11.7,0.403,4.3,,1.0,JR,MWC,7.6,102.7,10.5,23.2,0.454,6.3,8.5,0.749,36.0,26.0,1199.0,1.6,118.4,4.5,32.1,F,2.1,2017-18,2.9,9.2,Nevada,0.556
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,4.6,8.5,0.537,5.2,15.4,0.338,4.7,,1.3,SR,MWC,7.1,94.7,9.8,24.0,0.409,7.1,9.6,0.732,34.0,33.0,1161.0,1.5,114.4,4.0,31.9,F,2.4,2018-19,3.1,8.5,Nevada,0.517
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,4.3,8.7,0.494,4.5,12.7,0.359,3.8,,1.1,Career,Career,7.4,101.9,8.8,21.4,0.414,5.3,7.3,0.725,139.0,79.0,3959.0,1.8,113.8,4.3,27.5,,2.0,Career,2.9,9.1,Career,0.521
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,2.9,6.6,0.435,3.9,11.3,0.346,2.7,,1.2,NC State (2 Yrs),NC State (2 Yrs),7.5,106.8,6.8,17.9,0.379,3.2,4.7,0.68,69.0,20.0,1599.0,2.1,107.9,4.3,20.6,,1.5,NC State (2 Yrs),2.8,9.6,NC State (2 Yrs),0.487
caleb-martin-1,https://www.sports-reference.com/cbb/players/caleb-martin-1.html,5.2,10.0,0.519,5.0,13.6,0.366,4.5,,1.1,Nevada (2 Yrs),Nevada (2 Yrs),7.3,98.8,10.2,23.6,0.431,6.7,9.0,0.74,70.0,59.0,2360.0,1.5,116.4,4.3,32.0,,2.3,Nevada (2 Yrs),3.0,8.9,Nevada (2 Yrs),0.537
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,8.0,14.9,0.538,0.0,2.0,0.0,6.6,,1.7,FR,ACC,6.0,100.4,8.0,16.9,0.475,2.6,4.9,0.529,19.0,3.0,216.0,4.9,98.3,10.3,18.7,F,2.6,2014-15,5.2,10.9,NC State,0.475
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,5.1,11.0,0.469,0.2,0.5,0.429,5.1,,1.0,SO,ACC,6.0,107.9,5.3,11.4,0.467,2.7,4.6,0.597,33.0,16.0,855.0,3.9,106.5,4.7,13.6,F,2.7,2015-16,3.1,9.9,NC State,0.476
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2016-17,,,Did not play - transfer,
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,7.9,14.3,0.551,0.7,2.3,0.294,7.5,,2.3,JR,MWC,7.1,100.6,8.5,16.5,0.516,4.5,6.5,0.701,36.0,34.0,1284.0,2.9,118.9,3.8,22.3,F,2.6,2017-18,3.2,9.9,Nevada,0.536
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,5.6,9.9,0.574,1.6,4.6,0.358,8.1,,1.1,SR,MWC,5.8,96.1,7.3,14.4,0.505,3.6,4.7,0.763,34.0,34.0,1171.0,1.5,121.1,4.2,19.8,F,2.2,2018-19,3.1,7.3,Nevada,0.562
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,6.5,12.0,0.539,0.8,2.6,0.325,7.1,,1.6,Career,Career,6.3,100.8,7.3,14.6,0.501,3.7,5.3,0.689,122.0,87.0,3526.0,2.8,115.9,4.5,19.2,,2.5,Career,3.3,9.1,Career,0.529
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,5.7,11.7,0.486,0.2,0.8,0.214,5.4,,1.1,NC State (2 Yrs),NC State (2 Yrs),6.0,106.4,5.9,12.5,0.469,2.7,4.6,0.583,52.0,19.0,1071.0,4.1,104.4,5.8,14.6,,2.7,NC State (2 Yrs),3.5,10.1,NC State (2 Yrs),0.476
cody-martin-1,https://www.sports-reference.com/cbb/players/cody-martin-1.html,6.8,12.2,0.56,1.1,3.4,0.336,7.7,,1.8,Nevada (2 Yrs),Nevada (2 Yrs),6.5,98.5,7.9,15.5,0.511,4.1,5.6,0.725,70.0,68.0,2455.0,2.2,119.9,4.0,21.1,,2.4,Nevada (2 Yrs),3.2,8.7,Nevada (2 Yrs),0.548
jeremiah-martin-1,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,2.7,7.9,0.345,0.8,2.7,0.3,4.6,,1.0,FR,AAC,2.7,98.4,3.5,10.6,0.333,2.9,4.5,0.636,29.0,5.0,399.0,1.5,92.9,5.0,10.8,G,3.3,2015-16,2.5,4.2,Memphis,0.372
jeremiah-martin-1,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,4.6,8.6,0.536,1.2,4.4,0.282,7.3,,1.2,SO,AAC,3.7,102.6,5.8,13.0,0.451,3.9,5.8,0.673,32.0,32.0,1114.0,1.3,108.9,4.1,16.8,G,3.0,2016-17,3.2,5.0,Memphis,0.498
jeremiah-martin-1,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,6.8,12.8,0.535,3.3,10.1,0.327,6.6,,1.1,JR,AAC,6.1,103.4,10.1,22.8,0.444,9.4,11.9,0.784,27.0,26.0,936.0,1.3,116.7,3.4,32.9,G,3.9,2017-18,4.7,7.4,Memphis,0.516
jeremiah-martin-1,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,6.6,12.8,0.519,2.8,8.2,0.346,6.8,,1.0,SR,AAC,4.9,98.7,9.5,21.0,0.451,8.7,11.4,0.762,36.0,36.0,1230.0,1.7,118.2,3.0,30.5,G,3.4,2018-19,4.1,6.6,Memphis,0.518
jeremiah-martin-1,https://www.sports-reference.com/cbb/players/jeremiah-martin-1.html,5.6,11.0,0.513,2.2,6.9,0.325,6.7,,1.1,Career,Career,4.6,100.9,7.9,17.9,0.441,6.8,9.1,0.745,124.0,99.0,3679.0,1.5,114.0,3.6,24.8,,3.4,Career,3.8,6.1,Career,0.503
kelan-martin-1,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,9.1,18.1,0.5,2.4,9.7,0.247,1.9,,1.0,FR,Big East,6.2,98.8,11.4,27.8,0.412,5.3,7.5,0.7,34.0,0.0,495.0,2.6,99.1,6.8,30.6,F,0.6,2014-15,4.2,8.8,Butler,0.455
kelan-martin-1,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,8.4,17.6,0.477,2.8,7.5,0.377,2.2,,1.1,SO,Big East,10.5,101.4,11.2,25.1,0.447,6.4,8.5,0.761,33.0,14.0,935.0,3.2,112.1,5.4,31.7,F,1.5,2015-16,3.3,13.7,Butler,0.504
kelan-martin-1,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,7.1,14.4,0.489,3.9,11.2,0.348,2.4,,0.9,JR,Big East,9.9,102.2,11.0,25.6,0.428,7.3,9.3,0.784,34.0,22.0,977.0,2.1,108.1,4.5,33.1,F,1.4,2016-17,4.0,11.9,Butler,0.504
kelan-martin-1,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,7.5,14.7,0.514,4.4,12.0,0.364,3.2,,0.7,SR,Big East,8.6,104.5,11.9,26.7,0.447,6.0,7.1,0.844,35.0,35.0,1249.0,1.5,111.6,3.1,34.2,F,1.2,2017-18,3.9,10.1,Butler,0.528
kelan-martin-1,https://www.sports-reference.com/cbb/players/kelan-martin-1.html,7.8,15.8,0.495,3.6,10.3,0.348,2.6,,0.9,Career,Career,9.1,102.4,11.4,26.1,0.437,6.4,8.1,0.786,136.0,71.0,3656.0,2.2,109.2,4.5,32.8,,1.3,Career,3.8,11.4,Career,0.506
garrison-matthews-1,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,4.2,8.4,0.495,5.1,14.7,0.349,4.0,,0.6,FR,A-Sun,6.1,109.9,9.3,23.1,0.403,4.7,6.5,0.732,33.0,12.0,687.0,2.7,106.6,5.8,28.5,G,2.2,2015-16,3.8,8.8,Lipscomb,0.514
garrison-matthews-1,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,5.9,9.9,0.601,4.7,13.3,0.352,3.8,,0.3,SO,A-Sun,7.4,104.0,10.6,23.2,0.458,8.3,11.5,0.726,32.0,32.0,1002.0,2.0,117.1,4.4,34.2,G,1.4,2016-17,3.9,9.4,Lipscomb,0.559
garrison-matthews-1,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,6.4,11.5,0.554,4.7,12.2,0.381,3.0,,0.5,JR,A-Sun,7.2,101.4,11.0,23.7,0.465,10.3,12.9,0.799,33.0,32.0,1003.0,2.1,121.5,4.3,37.0,G,1.7,2017-18,3.7,9.3,Lipscomb,0.563
garrison-matthews-1,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,5.2,10.5,0.498,5.7,14.2,0.403,3.5,,0.4,SR,A-Sun,8.5,96.2,11.0,24.7,0.443,9.4,10.9,0.86,36.0,36.0,1082.0,1.2,117.7,3.4,37.0,G,1.5,2018-19,4.0,9.7,Lipscomb,0.559
garrison-matthews-1,https://www.sports-reference.com/cbb/players/garrison-matthews-1.html,5.5,10.2,0.541,5.1,13.5,0.374,3.5,,0.4,Career,Career,7.4,102.1,10.6,23.8,0.446,8.5,10.8,0.789,134.0,112.0,3774.0,2.0,116.7,4.3,34.8,,1.6,Career,3.9,9.4,Career,0.552
jalen-mcdaniels-1,https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html,8.5,13.7,0.622,0.3,1.3,0.211,2.0,,1.3,FR,MWC,12.1,94.0,8.8,15.0,0.586,6.2,7.9,0.788,33.0,21.0,815.0,5.2,129.4,5.4,24.1,F,1.9,2017-18,2.5,17.3,San Diego St.,0.595
jalen-mcdaniels-1,https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html,10.4,20.9,0.495,1.3,4.1,0.32,4.0,,0.9,SO,MWC,11.8,95.1,11.7,25.1,0.466,5.1,7.0,0.732,34.0,34.0,1055.0,3.7,103.9,5.5,29.8,F,2.1,2018-19,4.5,15.5,San Diego St.,0.492
jalen-mcdaniels-1,https://www.sports-reference.com/cbb/players/jalen-mcdaniels-1.html,9.5,17.7,0.538,0.9,2.9,0.298,3.1,,1.1,Career,Career,11.9,94.6,10.4,20.6,0.504,5.6,7.4,0.758,67.0,55.0,1870.0,4.3,112.6,5.4,27.3,,2.0,Career,3.6,16.3,Career,0.525
jordan-mclaughlin-1,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,5.1,12.5,0.407,2.3,8.6,0.272,8.4,,0.4,FR,Pac-12,4.6,104.2,7.4,21.1,0.352,5.0,7.7,0.652,22.0,21.0,696.0,0.9,96.6,2.2,22.2,G,2.8,2014-15,4.2,5.5,USC,0.407
jordan-mclaughlin-1,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,5.3,10.6,0.5,2.8,6.6,0.424,8.1,,0.3,SO,Pac-12,5.6,103.7,8.1,17.2,0.471,3.8,5.2,0.738,34.0,34.0,1100.0,0.9,114.8,1.7,22.9,G,2.8,2015-16,4.1,6.4,USC,0.552
jordan-mclaughlin-1,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,5.3,11.0,0.487,2.2,5.4,0.402,9.2,,0.2,JR,Pac-12,4.6,108.4,7.5,16.4,0.459,4.4,5.5,0.798,36.0,36.0,1228.0,1.3,117.4,1.6,21.6,G,2.5,2016-17,3.7,5.9,USC,0.525
jordan-mclaughlin-1,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,4.8,10.0,0.482,2.5,6.2,0.397,12.9,,0.4,SR,Pac-12,4.9,103.2,7.3,16.2,0.449,4.0,5.4,0.746,36.0,36.0,1270.0,1.2,118.7,1.8,21.1,G,3.3,2017-18,4.2,6.1,USC,0.525
jordan-mclaughlin-1,https://www.sports-reference.com/cbb/players/jordan-mclaughlin-1.html,5.1,10.8,0.474,2.5,6.5,0.379,9.8,,0.3,Career,Career,4.9,105.0,7.6,17.3,0.439,4.2,5.7,0.738,128.0,127.0,4294.0,1.1,113.4,1.8,21.9,,2.8,Career,4.0,6.0,Career,0.51
eric-mika-2,https://www.sports-reference.com/cbb/players/eric-mika-2.html,9.0,17.1,0.527,0.0,0.0,,2.1,,1.6,FR,WCC,7.6,105.9,9.0,17.1,0.527,7.2,11.6,0.617,33.0,28.0,842.0,6.0,115.2,6.9,25.1,F,1.0,2013-14,3.2,13.6,BYU,0.527
eric-mika-2,https://www.sports-reference.com/cbb/players/eric-mika-2.html,,,,,,,,Did not play - lds,,Did not play - lds,Did not play - lds,,,,,,,,,,,,,,,,Did not play - lds,,2014-15,,,Did not play - lds,
eric-mika-2,https://www.sports-reference.com/cbb/players/eric-mika-2.html,,,,,,,,Did not play - lds,,Did not play - lds,Did not play - lds,,,,,,,,,,,,,,,,Did not play - lds,,2015-16,,,Did not play - lds,
eric-mika-2,https://www.sports-reference.com/cbb/players/eric-mika-2.html,12.7,23.9,0.53,0.0,0.1,0.0,3.0,,3.4,SO,WCC,11.3,96.3,12.7,24.0,0.528,12.2,16.0,0.763,34.0,34.0,974.0,5.7,118.2,5.0,37.5,F,1.0,2016-17,4.6,17.0,BYU,0.528
eric-mika-2,https://www.sports-reference.com/cbb/players/eric-mika-2.html,11.0,20.8,0.528,0.0,0.0,0.0,2.6,,2.6,Career,Career,9.6,100.7,11.0,20.8,0.528,9.9,14.0,0.707,67.0,62.0,1816.0,5.8,117.1,5.9,31.9,,1.0,Career,3.9,15.4,Career,0.528
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,5.3,10.6,0.5,3.4,8.8,0.387,6.1,,0.5,FR,MWC,5.0,107.2,8.7,19.4,0.448,2.6,3.3,0.786,29.0,8.0,558.0,1.5,108.4,3.6,23.3,G,2.8,2014-15,3.8,6.6,Air Force,0.536
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2015-16,,,Did not play - transfer,
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,7.6,14.3,0.529,3.9,10.7,0.367,3.7,,0.3,SO,Summit,7.1,98.8,11.5,25.0,0.46,5.9,8.2,0.717,34.0,34.0,1059.0,0.7,107.8,3.4,32.8,G,3.9,2016-17,4.4,7.9,South Dakota,0.538
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,8.0,15.7,0.514,4.1,11.5,0.352,5.6,,0.2,JR,Summit,6.2,94.3,12.1,27.2,0.445,5.7,6.9,0.829,34.0,34.0,1040.0,1.2,111.4,3.6,34.0,G,3.6,2017-18,4.4,7.4,South Dakota,0.52
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,5.4,12.0,0.448,2.5,6.4,0.386,6.3,,0.2,SR,Big 12,5.6,88.8,7.8,18.4,0.426,3.4,4.4,0.782,38.0,38.0,1177.0,0.4,99.3,3.7,21.6,G,3.5,2018-19,4.7,5.9,Texas Tech,0.493
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,6.8,13.5,0.499,3.5,9.4,0.368,5.3,,0.3,Career,Career,6.1,95.6,10.2,22.9,0.446,4.7,6.1,0.772,135.0,114.0,3834.0,0.8,106.8,3.6,28.5,,3.5,Career,4.4,7.0,Career,0.521
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,5.3,10.6,0.5,3.4,8.8,0.387,6.1,,0.5,Air Force (1 Yr),Air Force (1 Yr),5.0,107.2,8.7,19.4,0.448,2.6,3.3,0.786,29.0,8.0,558.0,1.5,108.4,3.6,23.3,,2.8,Air Force (1 Yr),3.8,6.6,Air Force (1 Yr),0.536
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,7.8,15.0,0.521,4.0,11.1,0.359,4.6,,0.2,South Dakota (2 Yrs),South Dakota (2 Yrs),6.7,96.6,11.8,26.1,0.452,5.8,7.6,0.767,68.0,68.0,2099.0,0.9,109.6,3.5,33.4,,3.7,South Dakota (2 Yrs),4.4,7.6,South Dakota (2 Yrs),0.529
matt-mooney-1,https://www.sports-reference.com/cbb/players/matt-mooney-1.html,5.4,12.0,0.448,2.5,6.4,0.386,6.3,,0.2,Texas Tech (1 Yr),Texas Tech (1 Yr),5.6,88.8,7.8,18.4,0.426,3.4,4.4,0.782,38.0,38.0,1177.0,0.4,99.3,3.7,21.6,,3.5,Texas Tech (1 Yr),4.7,5.9,Texas Tech (1 Yr),0.493
temetrius-morant-1,https://www.sports-reference.com/cbb/players/temetrius-morant-1.html,5.7,10.9,0.525,1.5,4.7,0.307,10.8,,0.7,FR,OVC,8.3,99.1,7.2,15.6,0.459,6.0,7.5,0.806,32.0,32.0,1088.0,3.0,122.6,3.5,21.8,G,1.6,2017-18,4.3,11.2,Murray St.,0.505
temetrius-morant-1,https://www.sports-reference.com/cbb/players/temetrius-morant-1.html,9.6,17.3,0.556,2.6,7.2,0.363,15.3,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-2,USBWA-AA-1,W-AA-1",1.2,SO,OVC,6.8,95.8,12.2,24.5,0.499,10.2,12.5,0.813,33.0,33.0,1207.0,1.8,119.3,2.2,37.3,G,2.7,2018-19,7.8,8.7,Murray St.,0.553
temetrius-morant-1,https://www.sports-reference.com/cbb/players/temetrius-morant-1.html,7.8,14.3,0.545,2.1,6.1,0.343,13.2,,1.0,Career,Career,7.5,97.3,9.9,20.4,0.485,8.3,10.2,0.81,65.0,65.0,2295.0,2.4,120.5,2.8,30.2,,2.2,Career,6.2,9.8,Career,0.536
juwan-morgan-1,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,3.4,6.4,0.533,1.1,2.3,0.455,1.1,,2.3,FR,Big Ten,8.7,99.5,4.5,8.7,0.512,5.1,6.4,0.8,30.0,0.0,273.0,4.9,121.4,8.7,15.1,F,1.9,2015-16,3.2,13.6,Indiana,0.573
juwan-morgan-1,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,6.1,9.3,0.65,0.8,3.2,0.25,2.7,,2.3,SO,Big Ten,9.0,102.8,6.9,12.5,0.548,5.2,7.0,0.739,32.0,20.0,722.0,5.2,126.2,6.7,19.7,F,1.5,2016-17,2.9,14.2,Indiana,0.58
juwan-morgan-1,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,11.6,18.5,0.63,1.0,3.4,0.302,3.1,,2.9,JR,Big Ten,9.4,99.3,12.7,21.9,0.579,6.9,10.9,0.631,31.0,30.0,912.0,5.5,122.7,5.0,33.3,F,2.4,2017-18,3.3,14.8,Indiana,0.602
juwan-morgan-1,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,10.6,16.6,0.636,1.5,4.9,0.295,3.6,,3.0,SR,Big Ten,11.2,93.4,12.0,21.6,0.558,4.9,7.6,0.647,35.0,35.0,1045.0,4.9,117.4,5.6,30.5,F,2.3,2018-19,3.8,16.1,Indiana,0.592
juwan-morgan-1,https://www.sports-reference.com/cbb/players/juwan-morgan-1.html,9.1,14.4,0.632,1.1,3.8,0.297,3.0,,2.7,Career,Career,9.8,98.1,10.2,18.2,0.562,5.6,8.4,0.671,128.0,85.0,2952.0,5.1,121.1,6.0,27.2,,2.1,Career,3.4,15.0,Career,0.593
mychal-mulder-1,https://www.sports-reference.com/cbb/players/mychal-mulder-1.html,1.3,5.2,0.25,1.3,7.8,0.167,5.2,,0.0,JR,SEC,11.8,100.3,2.6,13.1,0.2,1.3,1.3,1.0,24.0,0.0,90.0,5.9,99.4,3.9,7.8,G,0.7,2015-16,1.3,17.6,Kentucky,0.25
mychal-mulder-1,https://www.sports-reference.com/cbb/players/mychal-mulder-1.html,2.7,5.3,0.515,5.6,15.3,0.365,1.9,,1.0,SR,SEC,5.1,100.2,8.3,20.5,0.403,1.9,2.1,0.923,32.0,2.0,338.0,2.5,118.6,4.3,24.0,G,1.3,2016-17,1.8,7.6,Kentucky,0.539
mychal-mulder-1,https://www.sports-reference.com/cbb/players/mychal-mulder-1.html,2.4,5.2,0.463,4.7,13.8,0.343,2.6,,0.8,Career,Career,6.4,100.2,7.2,19.1,0.376,1.8,1.9,0.933,56.0,2.0,428.0,3.2,115.7,4.2,20.9,,1.2,Career,1.7,9.6,Career,0.5
malik-newman-1,https://www.sports-reference.com/cbb/players/malik-newman-1.html,3.5,8.7,0.407,4.3,11.4,0.379,4.5,,0.1,FR,SEC,5.2,109.7,7.9,20.2,0.391,3.3,4.8,0.687,29.0,22.0,803.0,0.6,101.5,3.2,23.4,G,0.8,2015-16,3.8,5.8,Miss. St.,0.498
